atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.8960424662e+00,-5.8606519699e+00,6.2637424469e-01,-1.3510102034e+00,-4.1491690278e-01,-1.4818356037e+00,-7.3574715853e-01,-1.2119957924e+01,-5.0399646759e+00,4.9567241669e+00,2.5762009621e-01,-2.6890698075e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.3055644035e+00,7.2596524842e-04,2.3244813201e-04,-2.0524330903e-03,-5.5996957235e-04,6.3173025846e-03,1.3432607055e-02,2.3514384404e-02,1.3814990409e-02,-2.3220132571e-03,-8.2011270523e-01,-5.8925088495e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.2925989628e+00,-3.2624665182e-03,-3.5148812458e-03,1.3033053838e-03,-9.6443825169e-04,6.9138011895e-03,-2.2128127515e-02,3.8649649359e-03,3.4488860983e-03,-1.3912753202e-02,-8.6429816484e-01,-5.8577567339e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.7657842636e+00,-1.1177435517e-01,-6.8850234151e-02,-8.6444094777e-02,2.5711856782e-02,-2.4101320654e-02,-2.1186730266e-01,1.2205889225e+00,-3.2245859504e-02,-5.2115166187e-01,6.2428373098e-01,-3.8490042090e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.7648830414e+00,-1.4291144907e-01,-7.7023960650e-02,-1.0867084377e-02,1.1801698804e-01,4.8475753516e-02,-2.4836306274e-01,6.7432183027e-01,2.3058284819e-01,-1.8995147943e-01,5.9293586016e-01,2.7442933060e-04
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.7487165928e+00,-2.0826917887e-01,3.7543091923e-02,2.8988732025e-02,-4.2900584638e-02,2.1776835620e-01,-7.2450828552e-01,-5.9429812431e-01,-9.3217027187e-01,1.2024454772e-02,5.8877444267e-01,-2.3100880906e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.4047768116e+00,9.6264565364e-03,-6.6540934145e-02,6.4670802094e-03,-1.4502504468e-01,1.4103607833e-01,9.7969174385e-03,-1.6152625903e-02,-5.4484833032e-02,-4.8471603543e-02,5.1087486744e-01,-4.1962664574e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.6727242470e+00,-1.8372258544e-01,-8.2852197811e-03,-1.4399012923e-01,-3.0102215707e-02,6.5791386366e-01,-9.5143455267e-01,1.0779435933e-01,-3.3686605096e-01,8.2486224174e-01,4.3633344769e-01,-3.4395642579e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.6518626213e+00,-1.9031636417e-01,-5.4561421275e-02,6.8926364183e-02,1.4918498695e-01,5.9166127443e-01,-1.1133465916e-01,-2.8945949674e-01,-5.5901452899e-02,-4.3162703514e-01,4.2769140005e-01,1.8803172279e-03
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.6208894253e+00,-1.5124084055e-01,-6.1817768961e-02,1.1821541935e-01,9.8275663331e-03,-6.2675811350e-02,3.0401799083e-01,-1.7728821933e-01,-4.7572001815e-01,-7.6975381374e-01,4.1552093625e-01,-3.7378195673e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-2.3054504395e+00,2.1069691866e-04,-1.0433651041e-03,-1.5748244186e-04,-9.2575901363e-05,8.1085572019e-03,-1.0526201368e-04,6.5856298897e-04,-3.5757769365e-03,-7.6367491856e-03,-7.8824776411e-01,-5.8879971504e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-2.2948937416e+00,6.1283406103e-04,-3.5406640382e-04,1.2809423788e-04,-1.5991601686e-04,-6.5747643821e-03,9.5390845090e-03,-3.8355656434e-03,-1.2264557183e-02,-6.0677756555e-03,-8.3260715008e-01,-5.8735620230e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,1.7988518476e+00,-6.2809233665e+00,-5.0140416622e-01,1.1703959703e+00,-1.1243299246e+00,-4.4983634949e+00,-4.2889218330e+00,3.4602422714e+00,3.6447482109e+00,1.1891467094e+01,5.6724631786e-01,-2.7483147383e-01
