dihedral_deg,actual_rel_e,pred_total_rel_e,pred_short_rel_e,pred_long_rel_e,pred_total_abs_e,pred_short_abs_e,pred_long_abs_e
83.42481930851925,0.0,1.239776611328125e-05,3.0994415283203125e-06,1.1026859283447266e-05,-2.435922622680664,-2.3863890171051025,-0.04953375458717346
83.51375778436027,0.0,1.1920928955078125e-05,3.0994415283203125e-06,1.0371208190917969e-05,-2.4359230995178223,-2.3863890171051025,-0.04953441023826599
83.60271179666562,7.62939453125e-06,9.775161743164062e-06,3.337860107421875e-06,8.463859558105469e-06,-2.435925245285034,-2.3863887786865234,-0.049536317586898804
83.69168218714043,7.62939453125e-06,7.62939453125e-06,3.0994415283203125e-06,6.109476089477539e-06,-2.435927391052246,-2.3863890171051025,-0.04953867197036743
83.7806685757748,1.52587890625e-05,3.814697265625e-06,2.1457672119140625e-06,3.5762786865234375e-06,-2.4359312057495117,-2.386389970779419,-0.049541205167770386
83.86967062145865,2.288818359375e-05,0.0,7.152557373046875e-07,1.087784767150879e-06,-2.4359350204467773,-2.3863914012908936,-0.04954369366168976
83.95868846283588,3.0517578125e-05,1.9073486328125e-06,3.0994415283203125e-06,7.003545761108398e-07,-2.4359331130981445,-2.3863890171051025,-0.0495440810918808
84.04772298530942,3.814697265625e-05,1.430511474609375e-06,3.0994415283203125e-06,7.450580596923828e-08,-2.4359335899353027,-2.3863890171051025,-0.04954470694065094
84.13677319517468,4.57763671875e-05,2.384185791015625e-07,1.9073486328125e-06,0.0,-2.4359347820281982,-2.386390209197998,-0.04954478144645691
84.22583938789188,6.103515625e-05,2.86102294921875e-06,3.0994415283203125e-06,1.430511474609375e-06,-2.435932159423828,-2.3863890171051025,-0.0495433509349823
84.31492104168031,7.62939453125e-05,4.291534423828125e-06,2.86102294921875e-06,3.427267074584961e-06,-2.4359307289123535,-2.3863892555236816,-0.049541354179382324
84.40401976759186,9.1552734375e-05,8.106231689453125e-06,3.0994415283203125e-06,6.8694353103637695e-06,-2.435926914215088,-2.3863890171051025,-0.049537912011146545
84.49313378713768,0.0001068115234375,1.2874603271484375e-05,3.337860107421875e-06,1.138448715209961e-05,-2.435922145843506,-2.3863887786865234,-0.04953339695930481
84.58226411541654,0.00012969970703125,1.811981201171875e-05,3.0994415283203125e-06,1.7151236534118652e-05,-2.4359169006347656,-2.3863890171051025,-0.04952763020992279
84.67141018739875,0.00014495849609375,2.4318695068359375e-05,2.384185791015625e-06,2.397596836090088e-05,-2.435910701751709,-2.38638973236084,-0.04952080547809601
84.7605730401581,0.0001678466796875,3.4332275390625e-05,2.86102294921875e-06,3.333389759063721e-05,-2.4359006881713867,-2.3863892555236816,-0.04951144754886627
84.84975158664358,0.00019073486328125,4.458427429199219e-05,2.86102294921875e-06,4.3779611587524414e-05,-2.4358904361724854,-2.3863892555236816,-0.049501001834869385
84.93894591481094,0.00022125244140625,5.6743621826171875e-05,2.86102294921875e-06,5.552172660827637e-05,-2.435878276824951,-2.3863892555236816,-0.04948925971984863
85.02815651639432,0.000244140625,7.05718994140625e-05,3.0994415283203125e-06,6.920099258422852e-05,-2.4358644485473633,-2.3863890171051025,-0.04947558045387268
85.11738348351406,0.000274658203125,8.296966552734375e-05,1.430511474609375e-06,8.36104154586792e-05,-2.43585205078125,-2.3863906860351562,-0.04946117103099823
85.20662642717684,0.00029754638671875,0.00010323524475097656,3.5762786865234375e-06,0.00010155141353607178,-2.4358317852020264,-2.3863885402679443,-0.04944323003292084
85.29588562567267,0.00032806396484375,0.0001220703125,3.337860107421875e-06,0.00012031197547912598,-2.4358129501342773,-2.3863887786865234,-0.04942446947097778
85.38516046637906,0.0003662109375,0.00014019012451171875,2.1457672119140625e-06,0.00014019012451171875,-2.4357948303222656,-2.386389970779419,-0.04940459132194519
85.474452147138,0.000396728515625,0.000164031982421875,3.0994415283203125e-06,0.00016298890113830566,-2.4357709884643555,-2.3863890171051025,-0.049381792545318604
85.56376013482735,0.00043487548828125,0.00018787384033203125,2.86102294921875e-06,0.00018668174743652344,-2.4357471466064453,-2.3863892555236816,-0.049358099699020386
85.65308401474994,0.00046539306640625,0.00021076202392578125,7.152557373046875e-07,0.00021198391914367676,-2.4357242584228516,-2.3863914012908936,-0.04933279752731323
85.74242342696428,0.0005035400390625,0.00024175643920898438,3.0994415283203125e-06,0.00024053454399108887,-2.4356932640075684,-2.3863890171051025,-0.04930424690246582
85.83177981112837,0.00054931640625,0.0002703666687011719,2.6226043701171875e-06,0.00026980042457580566,-2.435664653778076,-2.3863894939422607,-0.049274981021881104
85.92115219063496,0.00058746337890625,0.0003025531768798828,2.86102294921875e-06,0.0003014802932739258,-2.4356324672698975,-2.3863892555236816,-0.04924330115318298
86.01054076566723,0.00063323974609375,0.000335693359375,3.0994415283203125e-06,0.00033405423164367676,-2.4355993270874023,-2.3863890171051025,-0.04921072721481323
86.09994576594792,0.00067138671875,0.00037026405334472656,3.0994415283203125e-06,0.0003692060708999634,-2.4355647563934326,-2.3863890171051025,-0.049175575375556946
86.18936687088934,0.0007171630859375,0.00040721893310546875,3.337860107421875e-06,0.000405922532081604,-2.435527801513672,-2.3863887786865234,-0.049138858914375305
86.27880421018678,0.000762939453125,0.0004458427429199219,3.0994415283203125e-06,0.0004445314407348633,-2.4354891777038574,-2.3863890171051025,-0.049100250005722046
86.36825808341253,0.00081634521484375,0.00048279762268066406,1.1920928955078125e-06,0.0004838109016418457,-2.4354522228240967,-2.3863909244537354,-0.049060970544815063
86.45772748496354,0.00086212158203125,0.0005278587341308594,3.337860107421875e-06,0.0005267560482025146,-2.4354071617126465,-2.3863887786865234,-0.049018025398254395
86.54721384798674,0.00091552734375,0.0005714893341064453,2.86102294921875e-06,0.000570446252822876,-2.435363531112671,-2.3863892555236816,-0.04897433519363403
86.63671620321735,0.00096893310546875,0.0006175041198730469,3.337860107421875e-06,0.0006159394979476929,-2.4353175163269043,-2.3863887786865234,-0.048928841948509216
86.72623536283366,0.0010223388671875,0.0006630420684814453,2.384185791015625e-06,0.0006625950336456299,-2.435271978378296,-2.38638973236084,-0.04888218641281128
86.81577031816718,0.00107574462890625,0.0007128715515136719,3.337860107421875e-06,0.0007114708423614502,-2.4352221488952637,-2.3863887786865234,-0.04883331060409546
86.90532138382683,0.00113677978515625,0.0007636547088623047,3.337860107421875e-06,0.0007621943950653076,-2.435171365737915,-2.3863887786865234,-0.0487825870513916
86.99488928589564,0.00119781494140625,0.0008130073547363281,1.1920928955078125e-06,0.0008136332035064697,-2.435122013092041,-2.3863909244537354,-0.04873114824295044
87.08447372071964,0.00125885009765625,0.0008697509765625,3.0994415283203125e-06,0.000868380069732666,-2.435065269470215,-2.3863890171051025,-0.04867640137672424
87.17407403086955,0.00131988525390625,0.0009250640869140625,3.337860107421875e-06,0.000923648476600647,-2.4350099563598633,-2.3863887786865234,-0.04862113296985626
87.26369094008825,0.00138092041015625,0.000982046127319336,3.337860107421875e-06,0.0009805560111999512,-2.434952974319458,-2.3863887786865234,-0.04856422543525696
87.35332446086574,0.0014495849609375,0.0010371208190917969,4.76837158203125e-07,0.0010382533073425293,-2.4348978996276855,-2.3863916397094727,-0.04850652813911438
87.44297353913905,0.0015106201171875,0.0010976791381835938,9.5367431640625e-07,0.001098543405532837,-2.4348373413085938,-2.3863911628723145,-0.04844623804092407
87.53263935021317,0.00157928466796875,0.0011610984802246094,2.384185791015625e-06,0.0011605024337768555,-2.4347739219665527,-2.38638973236084,-0.048384279012680054
87.62232218940899,0.00164794921875,0.0012252330780029297,3.0994415283203125e-06,0.0012241005897521973,-2.4347097873687744,-2.3863890171051025,-0.04832068085670471
87.71202061141386,0.0017242431640625,0.0012869834899902344,9.5367431640625e-07,0.0012878179550170898,-2.434648036956787,-2.3863911628723145,-0.04825696349143982
87.8017358754658,0.00179290771484375,0.0013561248779296875,3.0994415283203125e-06,0.001354813575744629,-2.4345788955688477,-2.3863890171051025,-0.04818996787071228
87.89146759536811,0.00186920166015625,0.0014202594757080078,7.152557373046875e-07,0.0014212727546691895,-2.4345147609710693,-2.3863914012908936,-0.04812350869178772
87.98121593962442,0.00194549560546875,0.001489400863647461,9.5367431640625e-07,0.001490265130996704,-2.43444561958313,-2.3863911628723145,-0.048054516315460205
88.0709802673695,0.00202178955078125,0.0015616416931152344,2.6226043701171875e-06,0.0015610605478286743,-2.434373378753662,-2.3863894939422607,-0.047983720898628235
88.16076137677895,0.00209808349609375,0.0016338825225830078,2.86102294921875e-06,0.0016330927610397339,-2.4343011379241943,-2.3863892555236816,-0.047911688685417175
88.25055922171055,0.00217437744140625,0.001707315444946289,2.86102294921875e-06,0.0017060339450836182,-2.434227705001831,-2.3863892555236816,-0.04783874750137329
88.34037279266128,0.00225830078125,0.0017783641815185547,9.5367431640625e-07,0.0017795264720916748,-2.434156656265259,-2.3863911628723145,-0.047765254974365234
88.4302039008761,0.00234222412109375,0.0018537044525146484,4.76837158203125e-07,0.0018551349639892578,-2.4340813159942627,-2.3863916397094727,-0.04768964648246765
88.52005050038919,0.0024261474609375,0.0019328594207763672,2.384185791015625e-06,0.0019324570894241333,-2.434002161026001,-2.38638973236084,-0.047612324357032776
88.60991359863145,0.00251007080078125,0.0020093917846679688,7.152557373046875e-07,0.0020103156566619873,-2.4339256286621094,-2.3863914012908936,-0.04753446578979492
88.69979363419051,0.00260162353515625,0.002088785171508789,9.5367431640625e-07,0.0020897388458251953,-2.4338462352752686,-2.3863911628723145,-0.047455042600631714
88.78968990377467,0.002685546875,0.0021715164184570312,2.6226043701171875e-06,0.0021708011627197266,-2.4337635040283203,-2.3863894939422607,-0.04737398028373718
88.8796033287927,0.002777099609375,0.002254009246826172,3.0994415283203125e-06,0.0022529661655426025,-2.433681011199951,-2.3863890171051025,-0.04729181528091431
88.96953275896666,0.00286865234375,0.0023374557495117188,3.337860107421875e-06,0.0023361146450042725,-2.4335975646972656,-2.3863887786865234,-0.04720866680145264
89.05947955694963,0.00296783447265625,0.002421140670776367,2.86102294921875e-06,0.002420201897621155,-2.433513879776001,-2.3863892555236816,-0.047124579548835754
89.14944189947121,0.00305938720703125,0.002506732940673828,3.0994415283203125e-06,0.002505466341972351,-2.4334282875061035,-2.3863890171051025,-0.04703931510448456
89.2394207722157,0.0031585693359375,0.0025932788848876953,2.86102294921875e-06,0.0025919675827026367,-2.4333417415618896,-2.3863892555236816,-0.04695281386375427
89.32941703099902,0.0032501220703125,0.0026807785034179688,3.0994415283203125e-06,0.0026794224977493286,-2.4332542419433594,-2.3863890171051025,-0.04686535894870758
89.41942918122685,0.00334930419921875,0.002767801284790039,2.1457672119140625e-06,0.002767503261566162,-2.4331672191619873,-2.386389970779419,-0.04677727818489075
89.50945793462812,0.00345611572265625,0.002858877182006836,3.0994415283203125e-06,0.002857595682144165,-2.4330761432647705,-2.3863890171051025,-0.046687185764312744
89.5995045071832,0.0035552978515625,0.0029468536376953125,9.5367431640625e-07,0.002947688102722168,-2.432988166809082,-2.3863911628723145,-0.04659709334373474
89.6895664865781,0.003662109375,0.003041505813598633,3.0994415283203125e-06,0.0030401647090911865,-2.4328935146331787,-2.3863890171051025,-0.04650461673736572
89.7796457013167,0.00376129150390625,0.0031311511993408203,9.5367431640625e-07,0.0031321942806243896,-2.4328038692474365,-2.3863911628723145,-0.04641258716583252
89.86974069453213,0.00386810302734375,0.0032269954681396484,2.6226043701171875e-06,0.0032263249158859253,-2.4327080249786377,-2.3863894939422607,-0.046318456530570984
89.95985336514231,0.0039825439453125,0.003322601318359375,3.0994415283203125e-06,0.0033214837312698364,-2.432612419128418,-2.3863890171051025,-0.04622329771518707
90.04998219628196,0.00408935546875,0.0034170150756835938,2.1457672119140625e-06,0.0034168213605880737,-2.4325180053710938,-2.386389970779419,-0.046127960085868835
90.14012740393653,0.00420379638671875,0.0035157203674316406,3.337860107421875e-06,0.0035140812397003174,-2.4324193000793457,-2.3863887786865234,-0.04603070020675659
90.2302898450931,0.00431060791015625,0.003609895706176758,9.5367431640625e-07,0.0036107003688812256,-2.4323251247406006,-2.3863911628723145,-0.045934081077575684
90.32046795678414,0.004425048828125,0.003710031509399414,2.384185791015625e-06,0.0037096142768859863,-2.432224988937378,-2.38638973236084,-0.04583516716957092
90.41066424742941,0.00453948974609375,0.0038111209869384766,3.337860107421875e-06,0.003809511661529541,-2.432123899459839,-2.3863887786865234,-0.04573526978492737
90.50087666685502,0.00466156005859375,0.003910064697265625,2.6226043701171875e-06,0.003909498453140259,-2.4320249557495117,-2.3863894939422607,-0.04563528299331665
90.59110539162829,0.0047760009765625,0.004012346267700195,3.337860107421875e-06,0.004011094570159912,-2.431922674179077,-2.3863887786865234,-0.045533686876297
90.68135069203015,0.0048980712890625,0.004114389419555664,3.0994415283203125e-06,0.004113242030143738,-2.4318206310272217,-2.3863890171051025,-0.04543153941631317
90.7716132682175,0.0050201416015625,0.004217624664306641,3.337860107421875e-06,0.004216283559799194,-2.4317173957824707,-2.3863887786865234,-0.045328497886657715
