atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.4970641136e-01,3.1011497974e-01,-6.4515941776e-03,9.1107505560e-01,5.3014826775e-01,6.4549708366e-01,-5.2121782303e-01,9.3395143747e-01,3.7313354015e-01,-6.1695873737e-01,-9.1383296251e-01,-2.9059309512e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.6060791016e+00,-2.8519032639e-04,8.5762003437e-03,1.3631327078e-02,1.0085091926e-02,-2.4609059095e-02,6.0072547058e-04,-2.7140533552e-02,-2.0243446343e-03,9.1825425625e-03,8.8054084778e-01,6.3571967185e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.6023066044e+00,9.4710930716e-04,-5.5143940262e-03,1.1875804514e-02,2.3956829682e-03,-9.6782110631e-03,2.3465700448e-02,-7.7235624194e-03,2.1078335121e-03,1.5910658985e-02,8.7620556355e-01,6.3717581332e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.1057375669e-01,-9.3767419457e-03,-3.3938236535e-02,1.0317769647e-01,4.4778276235e-02,7.1276649833e-03,5.0929140300e-02,2.2590538720e-04,-2.7031788602e-02,3.1967565417e-02,-4.7626277804e-01,1.9811379910e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.9234951735e-01,-7.6227383688e-03,3.2972943038e-02,2.4235902820e-03,2.4955272675e-02,4.4230967760e-02,4.9135338515e-02,-5.1259234548e-02,-1.7100267112e-02,2.1238353103e-02,-2.8227609396e-01,1.0355343670e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.9686450958e-01,-7.1829063818e-03,3.2895855606e-02,1.2416960672e-02,4.1417747736e-02,4.7463387251e-02,2.2369364277e-02,-1.8453383818e-02,-5.0353571773e-02,1.4322397299e-02,-3.3059495687e-01,1.5009808540e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.1944632530e-01,-2.3349362891e-03,5.6424164213e-03,5.3818058223e-03,2.6480423287e-02,4.3254610151e-02,4.8730429262e-04,2.9870020226e-03,1.5918657184e-02,2.6178557426e-02,-5.7378512621e-01,1.5567450225e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.1455975771e-01,-6.7579620518e-03,-1.4286414720e-02,5.1485174336e-03,5.0419081002e-02,1.3492044061e-02,4.3350510299e-02,-2.1555531770e-02,3.6543183029e-02,-8.0266734585e-03,-5.1879376173e-01,1.8551877141e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.1462579966e-01,-7.3999240994e-03,3.9054127410e-03,2.1694516763e-02,5.0408106297e-02,3.6420226097e-02,5.0354219973e-02,-1.1569999158e-02,-6.4233052544e-03,9.0123135597e-03,-5.1897257566e-01,2.2139859200e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.2526868582e-01,-1.2566824444e-02,3.6063533276e-02,-8.3962105215e-02,5.5586967617e-02,6.1707417481e-03,-1.4359103516e-03,-3.2824859954e-04,4.7106496990e-02,1.4557284303e-02,-6.3224649429e-01,2.0160260797e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-2.6177997589e+00,-1.7641675367e-04,1.5368879773e-02,-7.1979286149e-03,4.0479181334e-03,-2.7381511405e-02,-1.4801828191e-02,5.0931195728e-03,3.9074146189e-03,1.9999561831e-02,8.8631057739e-01,6.8730972707e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-2.6137552261e+00,-2.3912871256e-04,2.3319274187e-03,-1.5342709608e-02,7.6016690582e-03,1.9562144298e-03,-2.6688009501e-02,1.2085849419e-02,1.5724416822e-02,1.4221387915e-02,8.8361042738e-01,6.8528555334e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,8.2691890001e-01,2.8834891319e-01,5.2210181952e-01,-7.2176790237e-01,5.4627895355e-01,5.9792566299e-01,6.9476181269e-01,-1.6696041822e-01,-7.4045753479e-01,-8.3306592703e-01,-6.4675468206e-01,8.9919283986e-02
