atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.0966069698e-01,3.4847491980e-01,-7.7319229022e-03,9.9679315090e-01,5.8193671703e-01,7.3413217068e-01,-5.9071773291e-01,1.0491557121e+00,4.0836066008e-01,-6.9383966923e-01,-8.6719733477e-01,-2.0619515330e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.7292389870e+00,-7.6475739479e-04,9.4847595319e-03,1.7134029418e-02,1.2548767962e-02,-2.8461240232e-02,2.9355180450e-03,-3.0608536676e-02,-1.5119586606e-03,1.1633501388e-02,8.6433565617e-01,6.0442991555e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.7283587456e+00,9.9255691748e-04,-5.7356171310e-03,1.5473013744e-02,4.2243162170e-03,-1.3068061322e-02,2.7337631211e-02,-1.0116998106e-02,3.3294425812e-03,1.8680445850e-02,8.6117148399e-01,6.0158144683e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.6135351658e-01,-1.2486700900e-02,-3.7474289536e-02,1.1665616930e-01,5.0433203578e-02,3.1176120974e-03,6.0702521354e-02,-2.5776610710e-03,-3.0393447727e-02,3.8610585034e-02,-4.8303768039e-01,1.9846212864e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.3760797977e-01,-8.6024506018e-03,3.5825874656e-02,1.9739668351e-03,2.4546748027e-02,4.8939432949e-02,5.3574144840e-02,-5.4479785264e-02,-1.9418101758e-02,2.4622220546e-02,-2.8573375940e-01,1.0810769349e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.4312808514e-01,-7.8796194866e-03,3.4125365317e-02,1.4947935008e-02,4.5853447169e-02,5.3179927170e-02,2.5177018717e-02,-2.0093681291e-02,-5.4271612316e-02,1.5073894523e-02,-3.3366578817e-01,1.4891855419e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.7171357870e-01,-2.6845294051e-03,6.7836530507e-03,6.2267389148e-03,3.1245350838e-02,4.7646388412e-02,1.1011451716e-03,3.7983488292e-03,1.8000779673e-02,3.0248608440e-02,-5.7453066111e-01,1.5192788839e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.6569428444e-01,-7.7270809561e-03,-1.4569843188e-02,5.0167813897e-03,5.4850962013e-02,1.5804192051e-02,4.8158619553e-02,-2.4818746373e-02,3.9736721665e-02,-8.0747911707e-03,-5.2060031891e-01,1.8586638570e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.6601901054e-01,-8.5257356986e-03,2.8609577566e-03,2.4081358686e-02,5.4282318801e-02,4.0637899190e-02,5.6280869991e-02,-1.2237271294e-02,-5.5091753602e-03,1.0411910713e-02,-5.2141606808e-01,2.1906843781e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.8064861298e-01,-1.5678027645e-02,4.1493106633e-02,-9.5597468317e-02,6.3646353781e-02,5.9773582034e-03,-4.5010834001e-03,8.3353521768e-04,5.4650459439e-02,1.7460562289e-02,-6.3992643356e-01,2.0051766932e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-2.7372794151e+00,-4.0607136907e-04,1.7696622759e-02,-1.0645706207e-02,5.8205761015e-03,-2.9992153868e-02,-1.8501469865e-02,6.6456408240e-03,5.0354902633e-03,2.2695336491e-02,8.7173432112e-01,6.5324977040e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-2.7345702648e+00,-5.8705412084e-04,4.8068696633e-03,-1.8429858610e-02,9.2018125579e-03,4.7141229152e-04,-3.0919011682e-02,1.3946620747e-02,1.7247790471e-02,1.6647968441e-02,8.6882781982e-01,6.5170720220e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,8.7788629532e-01,3.2328146696e-01,5.7314443588e-01,-7.9293417931e-01,6.0004401207e-01,6.7406600714e-01,7.8925043344e-01,-1.9496348500e-01,-8.2270568609e-01,-9.3476831913e-01,-6.0381066799e-01,9.5521897078e-02
