struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
0,83.42481930851925,0,6,-1.1800121068954468,5.07154655456543,2.253659963607788,-3.213590621948242,6.413012504577637,-2.3611233234405518,13.794187545776367,-0.0735354870557785,-0.40298476815223694,-2.655102491378784,14.250329971313477
0,83.42481930851925,1,1,-1.177431344985962,-4.620213985443115,1.1939160823822021,-0.3083650767803192,4.78193473815918,-1.5259217023849487,1.2669159173965454,0.5856733918190002,-0.4202864468097687,-0.7854442000389099,2.251685857772827
0,83.42481930851925,2,1,-1.1774312257766724,5.977473258972168,7.065444469451904,-1.94100022315979,9.4561185836792,-2.275270462036133,4.268181800842285,-1.271522045135498,-0.15802620351314545,-0.5361565947532654,5.03223991394043
0,83.42481930851925,3,6,-1.1808229684829712,4.527892112731934,2.3371968269348145,-2.089590072631836,5.507329940795898,-3.8440771102905273,14.493291854858398,2.360076665878296,-1.0752886533737183,-1.5770046710968018,15.298548698425293
0,83.42481930851925,4,6,-1.1828137636184692,0.16487373411655426,0.024669373407959938,0.9842384457588196,0.9982571005821228,-5.163224697113037,16.81974983215332,2.3822062015533447,-0.650143563747406,-2.901273012161255,18.00216293334961
0,83.42481930851925,5,6,-1.1828447580337524,-0.5385559797286987,-0.4420478045940399,0.16242057085037231,0.7154224514961243,-4.914760112762451,16.166101455688477,2.3150739669799805,-0.8210932612419128,-2.950270175933838,17.327306747436523
0,83.42481930851925,6,6,-1.1828442811965942,-1.5529410291037493e-07,-1.667668954041801e-07,9.016660840188706e-08,2.4506627482878685e-07,-4.758049964904785,15.649633407592773,2.245487928390503,-0.7679299712181091,-2.844266653060913,16.771162033081055
0,83.42481930851925,7,6,-1.1828447580337524,0.5385555624961853,0.44204726815223694,-0.16242006421089172,0.7154216766357422,-4.913866996765137,16.16725730895996,2.3148512840270996,-0.821846604347229,-2.9498796463012695,17.32807159423828
0,83.42481930851925,8,6,-1.1828137636184692,-0.16487406194210052,-0.024669591337442398,-0.9842380285263062,0.9982567429542542,-5.172701358795166,16.76190948486328,2.402297019958496,-0.6546275615692139,-2.920837163925171,17.956872940063477
0,83.42481930851925,9,6,-1.1808229684829712,-4.527892112731934,-2.3371968269348145,2.0895893573760986,5.50732946395874,-3.48637056350708,14.942118644714355,2.4248833656311035,-1.4777733087539673,-1.687228798866272,15.694976806640625
