struct_id,dihedral_deg,n_atoms,e_total,e_short_eff,e_long_eff,e_long_raw,f_long_over_f_total,q0_mean,q0_abs_mean,q0_std,q1_norm_mean,q1_norm_max,q2_norm_mean,q2_norm_max,q_abs_mean_all_channels
0,83.42481930851925,13,-2.2395331859588623,2.122982621192932,-4.362515807151794,-0.43625158071517944,1.0622178316116333,-1.1804274320602417,1.1804274320602417,0.002244306728243828,4.188038349151611,10.642721176147461,12.523528099060059,18.392526626586914,2.9973342418670654
1,83.51375778436027,13,-2.239701271057129,2.1229814291000366,-4.3626827001571655,-0.43626827001571655,1.0622093677520752,-1.1804274320602417,1.1804274320602417,0.0022442624904215336,4.189273357391357,10.649609565734863,12.522918701171875,18.388593673706055,2.9974899291992188
2,83.60271179666562,13,-2.2398645877838135,2.122980535030365,-4.3628451228141785,-0.43628451228141785,1.0622076988220215,-1.1804274320602417,1.1804274320602417,0.002244282281026244,4.190507411956787,10.656485557556152,12.52231216430664,18.3846435546875,2.9976444244384766
3,83.69168218714043,13,-2.2400336265563965,2.122978687286377,-4.363012313842773,-0.43630123138427734,1.0622018575668335,-1.1804274320602417,1.1804274320602417,0.0022442303597927094,4.191739082336426,10.66335391998291,12.52170467376709,18.38067626953125,2.997798442840576
4,83.7806685757748,13,-2.2401933670043945,2.122983455657959,-4.3631768226623535,-0.43631768226623535,1.062198281288147,-1.1804274320602417,1.1804274320602417,0.00224425015039742,4.19296932220459,10.670207977294922,12.521097183227539,18.376684188842773,2.9979517459869385
5,83.86967062145865,13,-2.240356922149658,2.1229858994483948,-4.363342821598053,-0.4363342821598053,1.062194585800171,-1.1804274320602417,1.1804274320602417,0.0022442059125751257,4.194198131561279,10.67705249786377,12.520488739013672,18.372669219970703,2.9981040954589844
6,83.95868846283588,13,-2.2405240535736084,2.1229794025421143,-4.363503456115723,-0.43635034561157227,1.0621860027313232,-1.1804275512695312,1.1804275512695312,0.0022442806512117386,4.1954240798950195,10.683882713317871,12.519882202148438,18.368635177612305,2.9982550144195557
7,84.04772298530942,13,-2.2406861782073975,2.1229835748672485,-4.363669753074646,-0.4363669753074646,1.0621787309646606,-1.1804275512695312,1.1804275512695312,0.0022442592307925224,4.196649551391602,10.690707206726074,12.519275665283203,18.364585876464844,2.9984068870544434
8,84.13677319517468,13,-2.2408502101898193,2.1229822635650635,-4.363832473754883,-0.4363832473754883,1.0621745586395264,-1.1804276704788208,1.1804276704788208,0.002244238741695881,4.197871685028076,10.697508811950684,12.51866626739502,18.360504150390625,2.998556137084961
9,84.22583938789188,13,-2.2410166263580322,2.12298184633255,-4.363998472690582,-0.4363998472690582,1.0621635913848877,-1.1804275512695312,1.1804275512695312,0.0022442559711635113,4.199093341827393,10.704307556152344,12.518060684204102,18.35641098022461,2.9987056255340576
10,84.31492104168031,13,-2.2411773204803467,2.1229856610298157,-4.364162981510162,-0.43641629815101624,1.0621572732925415,-1.1804274320602417,1.1804274320602417,0.0022442738991230726,4.200313091278076,10.71109390258789,12.517452239990234,18.352298736572266,2.998854398727417
11,84.40401976759186,13,-2.241339683532715,2.1229827404022217,-4.3643224239349365,-0.43643224239349365,1.0621528625488281,-1.1804274320602417,1.1804274320602417,0.0022443050984293222,4.201530933380127,10.717865943908691,12.516845703125,18.348163604736328,2.9990017414093018
12,84.49313378713768,13,-2.241503953933716,2.1229817867279053,-4.364485740661621,-0.4364485740661621,1.0621461868286133,-1.1804275512695312,1.1804275512695312,0.0022442738991230726,4.202747344970703,10.724631309509277,12.516236305236816,18.344005584716797,2.9991490840911865
13,84.58226411541654,13,-2.2416653633117676,2.1229830980300903,-4.364648461341858,-0.4364648461341858,1.0621373653411865,-1.1804274320602417,1.1804274320602417,0.002244227332994342,4.20396089553833,10.731382369995117,12.515630722045898,18.339832305908203,2.999295473098755
14,84.67141018739875,13,-2.241828680038452,2.122981905937195,-4.364810585975647,-0.4364810585975647,1.062129020690918,-1.1804276704788208,1.1804276704788208,0.0022442510817199945,4.205173492431641,10.738115310668945,12.515023231506348,18.335630416870117,2.9994401931762695
15,84.7605730401581,13,-2.2419896125793457,2.122981905937195,-4.3649715185165405,-0.43649715185165405,1.0621179342269897,-1.1804275512695312,1.1804275512695312,0.002244257368147373,4.206384181976318,10.744845390319824,12.514415740966797,18.3314151763916,2.9995856285095215
16,84.84975158664358,13,-2.242149591445923,2.1229822635650635,-4.365131855010986,-0.43651318550109863,1.062110185623169,-1.1804276704788208,1.1804276704788208,0.0022442175541073084,4.2075934410095215,10.751559257507324,12.513809204101562,18.32717514038086,2.9997291564941406
17,84.93894591481094,13,-2.2423079013824463,2.1229830980300903,-4.365290999412537,-0.43652909994125366,1.062103271484375,-1.1804276704788208,1.1804276704788208,0.0022442315239459276,4.208799362182617,10.758258819580078,12.513199806213379,18.32291603088379,2.9998719692230225
18,85.02815651639432,13,-2.242469549179077,2.1229817867279053,-4.365451335906982,-0.43654513359069824,1.062091588973999,-1.1804275512695312,1.1804275512695312,0.002244245260953903,4.210004806518555,10.764951705932617,12.512592315673828,18.318641662597656,3.000014543533325
19,85.11738348351406,13,-2.2426328659057617,2.1229811906814575,-4.365614056587219,-0.4365614056587219,1.0620805025100708,-1.1804276704788208,1.1804276704788208,0.0022442208137363195,4.211208820343018,10.771632194519043,12.51198673248291,18.31433868408203,3.0001559257507324
20,85.20662642717684,13,-2.2427916526794434,2.1229833364486694,-4.365774989128113,-0.4365774989128113,1.0620685815811157,-1.1804276704788208,1.1804276704788208,0.002244219183921814,4.2124104499816895,10.778301239013672,12.51137924194336,18.310022354125977,3.0002970695495605
21,85.29588562567267,13,-2.2429513931274414,2.122986912727356,-4.365938305854797,-0.43659383058547974,1.0620604753494263,-1.1804276704788208,1.1804276704788208,0.0022441947367042303,4.21360969543457,10.784951210021973,12.51076889038086,18.305679321289062,3.000436544418335
22,85.38516046637906,13,-2.2431087493896484,2.1229860186576843,-4.366094768047333,-0.4366094768047333,1.0620462894439697,-1.1804276704788208,1.1804276704788208,0.002244180766865611,4.214807510375977,10.791593551635742,12.510164260864258,18.30132484436035,3.0005760192871094
23,85.474452147138,13,-2.2432703971862793,2.122985005378723,-4.366255402565002,-0.43662554025650024,1.0620369911193848,-1.1804275512695312,1.1804275512695312,0.0022441872861236334,4.216003894805908,10.798226356506348,12.509556770324707,18.296947479248047,3.0007150173187256
24,85.56376013482735,13,-2.243429660797119,2.1229851841926575,-4.366414844989777,-0.43664148449897766,1.0620250701904297,-1.1804275512695312,1.1804275512695312,0.0022442066110670567,4.217198371887207,10.804844856262207,12.50894832611084,18.292545318603516,3.000852346420288
25,85.65308401474994,13,-2.2435855865478516,2.12298721075058,-4.366572797298431,-0.43665727972984314,1.06201171875,-1.1804275512695312,1.1804275512695312,0.0022442436311393976,4.218390464782715,10.811452865600586,12.508342742919922,18.28812599182129,3.0009896755218506
26,85.74242342696428,13,-2.2437455654144287,2.1229872703552246,-4.366732835769653,-0.43667328357696533,1.0619988441467285,-1.1804276704788208,1.1804276704788208,0.0022442196495831013,4.21958065032959,10.818042755126953,12.507736206054688,18.2836856842041,3.0011258125305176
27,85.83177981112837,13,-2.243903160095215,2.1229888200759888,-4.366891980171204,-0.43668919801712036,1.061988115310669,-1.1804276704788208,1.1804276704788208,0.002244124189019203,4.220769882202148,10.824626922607422,12.507129669189453,18.27922821044922,3.0012612342834473
28,85.92115219063496,13,-2.2440621852874756,2.122985064983368,-4.3670472502708435,-0.43670472502708435,1.061974048614502,-1.1804276704788208,1.1804276704788208,0.0022441684268414974,4.221956253051758,10.831192970275879,12.506522178649902,18.274744033813477,3.0013959407806396
29,86.01054076566723,13,-2.244218349456787,2.1229859590530396,-4.367204308509827,-0.43672043085098267,1.0619604587554932,-1.1804275512695312,1.1804275512695312,0.0022441954351961613,4.223141670227051,10.837754249572754,12.505916595458984,18.270246505737305,3.0015296936035156
30,86.09994576594792,13,-2.244375705718994,2.122987151145935,-4.367362856864929,-0.4367362856864929,1.0619455575942993,-1.1804276704788208,1.1804276704788208,0.002244147239252925,4.2243242263793945,10.844298362731934,12.505311012268066,18.265727996826172,3.0016627311706543
31,86.18936687088934,13,-2.244532585144043,2.1229873299598694,-4.367519915103912,-0.43675199151039124,1.0619322061538696,-1.1804276704788208,1.1804276704788208,0.0022441435139626265,4.22550630569458,10.85083293914795,12.504706382751465,18.261194229125977,3.0017950534820557
32,86.27880421018678,13,-2.2446913719177246,2.1229847073554993,-4.367676079273224,-0.4367676079273224,1.0619195699691772,-1.1804276704788208,1.1804276704788208,0.002244142349809408,4.2266845703125,10.857349395751953,12.504098892211914,18.256629943847656,3.0019264221191406
33,86.36825808341253,13,-2.244847059249878,2.122984290122986,-4.367831349372864,-0.4367831349372864,1.0619044303894043,-1.1804276704788208,1.1804276704788208,0.0022441758774220943,4.227862358093262,10.863862037658691,12.503493309020996,18.25206184387207,3.0020580291748047
34,86.45772748496354,13,-2.2450027465820312,2.122985363006592,-4.367988109588623,-0.4367988109588623,1.0618895292282104,-1.1804276704788208,1.1804276704788208,0.002244139090180397,4.229037761688232,10.870355606079102,12.502888679504395,18.247455596923828,3.002187728881836
35,86.54721384798674,13,-2.2451562881469727,2.1229894757270813,-4.368145763874054,-0.4368145763874054,1.0618733167648315,-1.1804276704788208,1.1804276704788208,0.0022440822795033455,4.2302117347717285,10.876839637756348,12.502283096313477,18.242841720581055,3.002316951751709
36,86.63671620321735,13,-2.245312452316284,2.122987687587738,-4.368300139904022,-0.4368300139904022,1.0618572235107422,-1.1804276704788208,1.1804276704788208,0.0022441495675593615,4.231383323669434,10.883307456970215,12.501677513122559,18.238201141357422,3.002445697784424
37,86.72623536283366,13,-2.245464563369751,2.1229929327964783,-4.368457496166229,-0.4368457496166229,1.0618376731872559,-1.1804275512695312,1.1804275512695312,0.002244118368253112,4.232553005218506,10.889768600463867,12.501072883605957,18.233549118041992,3.0025734901428223
38,86.81577031816718,13,-2.245624542236328,2.1229918003082275,-4.368616342544556,-0.43686163425445557,1.0618250370025635,-1.1804275512695312,1.1804275512695312,0.0022441844921559095,4.233720779418945,10.896215438842773,12.500467300415039,18.228870391845703,3.0027015209198
39,86.90532138382683,13,-2.245776891708374,2.122988760471344,-4.368765652179718,-0.4368765652179718,1.061803936958313,-1.1804274320602417,1.1804274320602417,0.002244079252704978,4.23488712310791,10.902650833129883,12.499863624572754,18.224184036254883,3.0028815269470215
40,86.99488928589564,13,-2.2459328174591064,2.122989296913147,-4.368922114372253,-0.43689221143722534,1.061789631843567,-1.1804276704788208,1.1804276704788208,0.002244075993075967,4.236051082611084,10.909071922302246,12.499258995056152,18.21946144104004,3.003060817718506
41,87.08447372071964,13,-2.2460851669311523,2.122989535331726,-4.369074702262878,-0.43690747022628784,1.0617722272872925,-1.1804277896881104,1.1804277896881104,0.002244028029963374,4.237214088439941,10.915478706359863,12.498655319213867,18.21472930908203,3.003239393234253
42,87.17407403086955,13,-2.246236562728882,2.122991621494293,-4.369228184223175,-0.4369228184223175,1.0617549419403076,-1.1804276704788208,1.1804276704788208,0.002244082512333989,4.238373279571533,10.921871185302734,12.498050689697266,18.209978103637695,3.003417491912842
43,87.26369094008825,13,-2.2463924884796143,2.1229912638664246,-4.369383752346039,-0.4369383752346039,1.0617353916168213,-1.1804277896881104,1.1804277896881104,0.002244026167318225,4.239532470703125,10.928260803222656,12.497447967529297,18.205211639404297,3.0035951137542725
44,87.35332446086574,13,-2.2465434074401855,2.122991442680359,-4.369534850120544,-0.43695348501205444,1.0617151260375977,-1.1804277896881104,1.1804277896881104,0.002244017319753766,4.240688800811768,10.93463134765625,12.496846199035645,18.200420379638672,3.0037715435028076
45,87.44297353913905,13,-2.2466952800750732,2.1229915618896484,-4.369686841964722,-0.43696868419647217,1.061699390411377,-1.1804277896881104,1.1804277896881104,0.0022440170869231224,4.241843223571777,10.94098949432373,12.49624252319336,18.195608139038086,3.003948211669922
46,87.53263935021317,13,-2.2468504905700684,2.1229913234710693,-4.369841814041138,-0.43698418140411377,1.0616799592971802,-1.1804277896881104,1.1804277896881104,0.0022439598105847836,4.242995738983154,10.947336196899414,12.495640754699707,18.19078254699707,3.0041234493255615
47,87.62232218940899,13,-2.246997594833374,2.122991144657135,-4.369988739490509,-0.4369988739490509,1.0616587400436401,-1.1804277896881104,1.1804277896881104,0.0022439993917942047,4.24414587020874,10.953666687011719,12.495038986206055,18.185924530029297,3.004298448562622
48,87.71202061141386,13,-2.2471516132354736,2.122995376586914,-4.370146989822388,-0.43701469898223877,1.0616415739059448,-1.1804277896881104,1.1804277896881104,0.0022440063767135143,4.24529504776001,10.959989547729492,12.494436264038086,18.181066513061523,3.0044727325439453
49,87.8017358754658,13,-2.2473037242889404,2.1229928731918335,-4.370296597480774,-0.4370296597480774,1.0616204738616943,-1.1804277896881104,1.1804277896881104,0.002243960276246071,4.246441841125488,10.96629524230957,12.49383544921875,18.176179885864258,3.0046463012695312
50,87.89146759536811,13,-2.2474560737609863,2.1229910254478455,-4.370447099208832,-0.4370447099208832,1.061598300933838,-1.1804277896881104,1.1804277896881104,0.0022439234890043736,4.247586250305176,10.972588539123535,12.493230819702148,18.1712703704834,3.0048186779022217
51,87.98121593962442,13,-2.2476024627685547,2.1229939460754395,-4.370596408843994,-0.4370596408843994,1.061579704284668,-1.1804277896881104,1.1804277896881104,0.002243912313133478,4.248729705810547,10.978875160217285,12.492633819580078,18.166353225708008,3.0049917697906494
52,88.0709802673695,13,-2.2477519512176514,2.122998833656311,-4.370750784873962,-0.43707507848739624,1.0615577697753906,-1.1804277896881104,1.1804277896881104,0.002243927214294672,4.249870300292969,10.98514175415039,12.492033958435059,18.161413192749023,3.0051631927490234
53,88.16076137677895,13,-2.2479052543640137,2.1229933500289917,-4.370898604393005,-0.43708986043930054,1.0615366697311401,-1.1804277896881104,1.1804277896881104,0.0022439027670770884,4.251008987426758,10.991400718688965,12.491433143615723,18.156448364257812,3.00533390045166
54,88.25055922171055,13,-2.2480509281158447,2.1229984760284424,-4.371049404144287,-0.4371049404144287,1.0615122318267822,-1.1804277896881104,1.1804277896881104,0.0022438769228756428,4.2521467208862305,10.99764633178711,12.490833282470703,18.151473999023438,3.005504608154297
55,88.34037279266128,13,-2.2482028007507324,2.1229947209358215,-4.371197521686554,-0.4371197521686554,1.0614914894104004,-1.1804277896881104,1.1804277896881104,0.002243869239464402,4.253281116485596,11.003875732421875,12.490233421325684,18.14647102355957,3.005674123764038
56,88.4302039008761,13,-2.2483534812927246,2.1229987144470215,-4.371352195739746,-0.4371352195739746,1.0614686012268066,-1.1804277896881104,1.1804277896881104,0.0022439223248511553,4.254414081573486,11.010093688964844,12.48963451385498,18.14145851135254,3.0058434009552
57,88.52005050038919,13,-2.2485013008117676,2.12299782037735,-4.371499121189117,-0.43714991211891174,1.0614444017410278,-1.1804280281066895,1.1804280281066895,0.0022438685409724712,4.255545139312744,11.016297340393066,12.489035606384277,18.136423110961914,3.006011486053467
58,88.60991359863145,13,-2.2486491203308105,2.1229963302612305,-4.371645450592041,-0.4371645450592041,1.0614221096038818,-1.1804280281066895,1.1804280281066895,0.0022438340820372105,4.256673812866211,11.022489547729492,12.488435745239258,18.131370544433594,3.0061793327331543
59,88.69979363419051,13,-2.2487945556640625,2.1229987144470215,-4.371793270111084,-0.4371793270111084,1.0613994598388672,-1.1804280281066895,1.1804280281066895,0.0022438333835452795,4.257800579071045,11.028665542602539,12.487837791442871,18.12629508972168,3.0063464641571045
60,88.78968990377467,13,-2.2489469051361084,2.1230013370513916,-4.3719482421875,-0.43719482421875,1.0613738298416138,-1.1804280281066895,1.1804280281066895,0.0022438145242631435,4.258925914764404,11.034835815429688,12.487241744995117,18.121212005615234,3.0065128803253174
61,88.8796033287927,13,-2.2490925788879395,2.1230010986328125,-4.372093677520752,-0.4372093677520752,1.0613502264022827,-1.1804280281066895,1.1804280281066895,0.0022437998559325933,4.260048866271973,11.04098892211914,12.486644744873047,18.116098403930664,3.006678819656372
62,88.96953275896666,13,-2.2492406368255615,2.1230008602142334,-4.372241497039795,-0.4372241497039795,1.0613229274749756,-1.1804280281066895,1.1804280281066895,0.0022437230218201876,4.26116943359375,11.047125816345215,12.486044883728027,18.110973358154297,3.0068445205688477
63,89.05947955694963,13,-2.249385356903076,2.123001277446747,-4.372386634349823,-0.4372386634349823,1.0612996816635132,-1.1804280281066895,1.1804280281066895,0.00224373210221529,4.262289047241211,11.053256034851074,12.485452651977539,18.10582733154297,3.0070090293884277
64,89.14944189947121,13,-2.2495298385620117,2.123002529144287,-4.372532367706299,-0.4372532367706299,1.0612717866897583,-1.1804280281066895,1.1804280281066895,0.00224368111230433,4.263406276702881,11.059370994567871,12.484856605529785,18.100669860839844,3.0071732997894287
65,89.2394207722157,13,-2.2496790885925293,2.1230005025863647,-4.372679591178894,-0.4372679591178894,1.061248779296875,-1.1804280281066895,1.1804280281066895,0.00224374420940876,4.264520645141602,11.065468788146973,12.484258651733398,18.095483779907227,3.007336139678955
66,89.32941703099902,13,-2.2498257160186768,2.123001992702484,-4.372827708721161,-0.4372827708721161,1.0612232685089111,-1.1804280281066895,1.1804280281066895,0.0022436848375946283,4.265633583068848,11.071555137634277,12.483663558959961,18.090282440185547,3.0074989795684814
67,89.41942918122685,13,-2.249964952468872,2.1230069994926453,-4.372971951961517,-0.43729719519615173,1.0611486434936523,-1.1804280281066895,1.1804280281066895,0.0022436901926994324,4.266744613647461,11.07763385772705,12.483071327209473,18.085067749023438,3.0076608657836914
68,89.50945793462812,13,-2.2501142024993896,2.1230061650276184,-4.373120367527008,-0.4373120367527008,1.0611238479614258,-1.180428147315979,1.180428147315979,0.002243691822513938,4.2678542137146,11.083694458007812,12.482477188110352,18.079835891723633,3.0078229904174805
69,89.5995045071832,13,-2.250257730484009,2.123001515865326,-4.373259246349335,-0.43732592463493347,1.0610963106155396,-1.1804280281066895,1.1804280281066895,0.002243644557893276,4.268960952758789,11.089740753173828,12.48188304901123,18.074583053588867,3.007983446121216
