atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.3246005774e-01,1.7983196303e-02,-7.9842187464e-02,2.6309266686e-01,7.4658632278e-02,3.8351129740e-02,-8.5865473375e-03,1.0769295506e-02,-4.3444707990e-02,-1.6081247479e-02,-1.3468433917e-01,1.5446297824e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,2.7548191547e+00,-4.3269371963e-04,-7.7883611084e-05,9.6887109976e-05,3.4145636164e-05,-1.6814025003e-05,7.5525837019e-05,1.2465116743e-04,2.8445170028e-04,-1.0500900316e-05,-2.2614446282e-01,5.6825052947e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,2.7600564957e+00,-7.7292410424e-04,1.2312780018e-04,-7.3959643487e-05,-3.5898960050e-05,-1.2455822434e-04,-3.0584595515e-04,1.0600844689e-04,2.7708540438e-04,-2.6004135725e-04,-2.4222262204e-01,5.6352049112e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.6162705421e-01,-1.7132237554e-01,1.4153307304e-02,2.0359230042e-01,2.5780882686e-02,-8.4504177794e-03,1.8864901364e-01,2.3590120673e-01,5.6169349700e-02,-2.1173005924e-02,1.6691334546e-01,5.0430618227e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-7.2796046734e-01,-3.4262053668e-02,-1.0580997914e-01,2.4142424762e-01,-3.4267380834e-03,8.0407951027e-03,3.5204529762e-02,-2.4509234354e-02,-4.3258115649e-02,7.3261603713e-02,1.8824712932e-01,4.6831697226e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-3.1067165732e-01,-2.2502925396e+00,-3.3563293517e-02,-4.8610123992e-01,-7.1330115199e-02,-1.0391412973e+00,1.5823255777e+00,3.6089916229e+00,2.9282832146e+00,-1.5973314047e+00,1.5676684678e-01,1.2093976140e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-9.5894098282e-01,-4.6447347850e-02,-6.2488629483e-03,7.8659635037e-03,3.8266534102e-04,1.6126276925e-02,1.3446505181e-02,-4.0499679744e-03,9.6836229786e-03,3.0739267822e-03,4.5213952661e-02,1.1165183038e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.4116076827e-01,-1.8859601021e+00,-2.9754007235e-02,3.4800794721e-01,-1.6189282760e-02,5.4338431358e-01,1.4314705133e+00,-1.8108298779e+00,-7.5022298098e-01,-3.2762093544e+00,2.6940092444e-02,2.4651305750e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.0008506775e-01,7.3767468333e-02,1.0845124722e-01,-2.1225984395e-01,4.1363101453e-02,-7.8982869163e-03,-2.2668447345e-02,5.1378295757e-03,3.7224732339e-02,1.4119470119e-01,-1.0948896408e-02,3.4098669887e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.0796384811e-01,-1.5820771456e-02,5.7924665511e-02,-1.2308967859e-01,9.5540424809e-03,3.6237072200e-02,-2.9254484922e-02,-1.0445183143e-02,-1.8331130967e-02,-5.8762319386e-02,-6.0052439570e-02,5.0352856517e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,2.7534344196e+00,-2.9240871663e-04,-3.2501789974e-05,-1.8921502488e-05,3.8337593651e-06,-8.1456360931e-05,-5.0486069085e-05,3.4640874219e-05,-1.4556120732e-04,2.3755173970e-05,-2.1106842160e-01,5.6079685688e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,2.7638175488e+00,-4.2428920278e-04,9.4643008197e-05,4.5969562052e-05,-3.4609285649e-05,9.8045435152e-05,-6.3770101406e-05,9.1622969194e-05,-4.5522308938e-05,-6.7837376264e-05,-2.2930896282e-01,5.6249793619e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-6.6736537218e-01,4.4902887195e-02,8.9232899249e-02,-1.4263232052e-01,9.1457769275e-02,1.7820632784e-03,1.4795951545e-02,-3.3747516572e-02,4.4543080032e-02,6.4628995024e-03,2.3858384788e-01,1.4864686877e-02
