dihedral_deg,actual_rel_e,pred_total_rel_e,pred_short_rel_e,pred_long_rel_e,pred_total_abs_e,pred_short_abs_e,pred_long_abs_e
83.42481930851925,0.0,0.0,0.0,0.0,-2.4232399463653564,-2.4232399463653564,0.0
83.51375778436027,0.0,1.6689300537109375e-06,1.6689300537109375e-06,0.0,-2.4232382774353027,-2.4232382774353027,0.0
83.60271179666562,7.62939453125e-06,3.5762786865234375e-06,3.5762786865234375e-06,0.0,-2.42323637008667,-2.42323637008667,0.0
83.69168218714043,7.62939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0.0,-2.4232330322265625,-2.4232330322265625,0.0
83.7806685757748,1.52587890625e-05,1.0728836059570312e-05,1.0728836059570312e-05,0.0,-2.423229217529297,-2.423229217529297,0.0
83.86967062145865,2.288818359375e-05,1.9311904907226562e-05,1.9311904907226562e-05,0.0,-2.423220634460449,-2.423220634460449,0.0
83.95868846283588,3.0517578125e-05,2.5987625122070312e-05,2.5987625122070312e-05,0.0,-2.4232139587402344,-2.4232139587402344,0.0
84.04772298530942,3.814697265625e-05,3.600120544433594e-05,3.600120544433594e-05,0.0,-2.423203945159912,-2.423203945159912,0.0
84.13677319517468,4.57763671875e-05,4.696846008300781e-05,4.696846008300781e-05,0.0,-2.4231929779052734,-2.4231929779052734,0.0
84.22583938789188,6.103515625e-05,5.936622619628906e-05,5.936622619628906e-05,0.0,-2.42318058013916,-2.42318058013916,0.0
84.31492104168031,7.62939453125e-05,7.319450378417969e-05,7.319450378417969e-05,0.0,-2.4231667518615723,-2.4231667518615723,0.0
84.40401976759186,9.1552734375e-05,8.869171142578125e-05,8.869171142578125e-05,0.0,-2.4231512546539307,-2.4231512546539307,0.0
84.49313378713768,0.0001068115234375,0.00010323524475097656,0.00010323524475097656,0.0,-2.4231367111206055,-2.4231367111206055,0.0
84.58226411541654,0.00012969970703125,0.00012135505676269531,0.00012135505676269531,0.0,-2.4231185913085938,-2.4231185913085938,0.0
84.67141018739875,0.00014495849609375,0.0001418590545654297,0.0001418590545654297,0.0,-2.423098087310791,-2.423098087310791,0.0
84.7605730401581,0.0001678466796875,0.0001633167266845703,0.0001633167266845703,0.0,-2.423076629638672,-2.423076629638672,0.0
84.84975158664358,0.00019073486328125,0.00018477439880371094,0.00018477439880371094,0.0,-2.4230551719665527,-2.4230551719665527,0.0
84.93894591481094,0.00022125244140625,0.00020813941955566406,0.00020813941955566406,0.0,-2.423031806945801,-2.423031806945801,0.0
85.02815651639432,0.000244140625,0.0002334117889404297,0.0002334117889404297,0.0,-2.423006534576416,-2.423006534576416,0.0
85.11738348351406,0.000274658203125,0.0002605915069580078,0.0002605915069580078,0.0,-2.4229793548583984,-2.4229793548583984,0.0
85.20662642717684,0.00029754638671875,0.00028777122497558594,0.00028777122497558594,0.0,-2.422952175140381,-2.422952175140381,0.0
85.29588562567267,0.00032806396484375,0.000316619873046875,0.000316619873046875,0.0,-2.4229233264923096,-2.4229233264923096,0.0
85.38516046637906,0.0003662109375,0.0003459453582763672,0.0003459453582763672,0.0,-2.42289400100708,-2.42289400100708,0.0
85.474452147138,0.000396728515625,0.0003788471221923828,0.0003788471221923828,0.0,-2.422861099243164,-2.422861099243164,0.0
85.56376013482735,0.00043487548828125,0.0004127025604248047,0.0004127025604248047,0.0,-2.4228272438049316,-2.4228272438049316,0.0
85.65308401474994,0.00046539306640625,0.0004470348358154297,0.0004470348358154297,0.0,-2.422792911529541,-2.422792911529541,0.0
85.74242342696428,0.0005035400390625,0.0004832744598388672,0.0004832744598388672,0.0,-2.4227566719055176,-2.4227566719055176,0.0
85.83177981112837,0.00054931640625,0.0005209445953369141,0.0005209445953369141,0.0,-2.4227190017700195,-2.4227190017700195,0.0
85.92115219063496,0.00058746337890625,0.0005598068237304688,0.0005598068237304688,0.0,-2.422680139541626,-2.422680139541626,0.0
86.01054076566723,0.00063323974609375,0.0006008148193359375,0.0006008148193359375,0.0,-2.4226391315460205,-2.4226391315460205,0.0
86.09994576594792,0.00067138671875,0.0006420612335205078,0.0006420612335205078,0.0,-2.422597885131836,-2.422597885131836,0.0
86.18936687088934,0.0007171630859375,0.0006854534149169922,0.0006854534149169922,0.0,-2.4225544929504395,-2.4225544929504395,0.0
86.27880421018678,0.000762939453125,0.000728607177734375,0.000728607177734375,0.0,-2.422511339187622,-2.422511339187622,0.0
86.36825808341253,0.00081634521484375,0.0007760524749755859,0.0007760524749755859,0.0,-2.422463893890381,-2.422463893890381,0.0
86.45772748496354,0.00086212158203125,0.0008232593536376953,0.0008232593536376953,0.0,-2.4224166870117188,-2.4224166870117188,0.0
86.54721384798674,0.00091552734375,0.0008723735809326172,0.0008723735809326172,0.0,-2.422367572784424,-2.422367572784424,0.0
86.63671620321735,0.00096893310546875,0.0009233951568603516,0.0009233951568603516,0.0,-2.422316551208496,-2.422316551208496,0.0
86.72623536283366,0.0010223388671875,0.0009753704071044922,0.0009753704071044922,0.0,-2.422264575958252,-2.422264575958252,0.0
86.81577031816718,0.00107574462890625,0.0010287761688232422,0.0010287761688232422,0.0,-2.422211170196533,-2.422211170196533,0.0
86.90532138382683,0.00113677978515625,0.0010836124420166016,0.0010836124420166016,0.0,-2.42215633392334,-2.42215633392334,0.0
86.99488928589564,0.00119781494140625,0.0011401176452636719,0.0011401176452636719,0.0,-2.4220998287200928,-2.4220998287200928,0.0
87.08447372071964,0.00125885009765625,0.0011980533599853516,0.0011980533599853516,0.0,-2.422041893005371,-2.422041893005371,0.0
87.17407403086955,0.00131988525390625,0.001256704330444336,0.001256704330444336,0.0,-2.421983242034912,-2.421983242034912,0.0
