atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.7181265354e-01,-2.5996405631e-02,1.1303969659e-03,-3.3103737980e-02,-1.0864003561e-02,-9.8061136901e-02,6.9733604789e-02,-4.8676393926e-02,5.4035831243e-02,3.5670708865e-02,-1.1042135954e-01,7.1338713169e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,4.7555792332e-01,-2.9358625397e-06,5.1303286455e-06,-8.5616638899e-06,-9.3527909485e-05,-1.0893496801e-04,8.2580103481e-05,-2.5276324595e-04,-4.7360143071e-05,2.4094202672e-04,-7.0089560747e-01,1.2385788560e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,4.8317357898e-01,-3.1527844840e-05,-1.9233440980e-05,1.0437428864e-04,2.2689217076e-05,2.1062279120e-04,-1.0932559235e-04,1.4130419004e-04,-6.1264043325e-05,-3.3400625398e-05,-7.1760773659e-01,1.2362886965e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.8111836910e-01,4.6731554903e-03,4.2721159756e-02,-7.5043598190e-03,-5.4965084419e-03,9.0313658118e-02,1.3653494418e-01,-1.7730191350e-01,-1.1435277760e-01,1.6335194930e-02,2.4201378226e-01,7.6581269503e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.8468568325e-01,4.7272801399e-02,-8.1207777839e-04,-3.2790366560e-02,-1.9985072315e-02,-2.9010150582e-02,-3.5972502828e-01,-7.3981320858e-01,-2.9684558511e-01,1.2910915911e-01,3.9785316586e-01,8.6042016745e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.7954579592e-01,1.0231127739e+00,-9.3780525029e-02,1.8146900833e-01,1.3174834847e-01,5.7669848204e-01,2.3549597263e+00,6.3051791191e+00,3.6777276993e+00,-1.8163305521e+00,3.7903344631e-01,-3.6034930497e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.7426685691e-01,2.7485389262e-02,-1.8038660288e-02,1.5118338168e-02,-1.1238024570e-02,8.6400024593e-02,-2.1550740302e-01,-5.0792578608e-02,-1.2313630432e-02,-8.0928556621e-02,2.7993163466e-01,4.7058731318e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1696693897e-01,7.8989356756e-01,-9.6938677132e-02,-8.2947313786e-02,2.3656869307e-02,1.9252500534e+00,2.7011961937e+00,-2.3059089184e+00,-1.5123069286e+00,-4.1028432846e+00,2.5525075197e-01,-1.8590768799e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.4196476936e-01,3.1655889004e-02,-1.4616076369e-03,1.7553010955e-02,1.6142521054e-02,-1.3014028966e-01,-1.8988889456e-01,2.3366902769e-01,2.9359890148e-02,5.7259494066e-01,2.2374622524e-01,7.9816982150e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.4510709047e-01,8.2716550678e-03,2.7423273772e-02,-1.4028604142e-02,-3.4857830033e-03,3.4265503287e-02,1.6888370737e-02,-1.9718168303e-02,1.9446430728e-02,-2.8873268515e-02,6.8948864937e-02,7.5028941035e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,4.6481013298e-01,-2.9846825782e-05,2.3212439555e-04,-1.6681758279e-04,9.7900105175e-05,2.8292476782e-04,5.6697952095e-04,-2.4106515048e-04,3.3070423524e-04,2.2917911701e-04,-6.7982858419e-01,1.2382523715e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,4.7838318348e-01,-3.0293933378e-05,-6.8529025157e-06,-1.6840365424e-04,7.5600582932e-05,1.5726931451e-04,3.3624816569e-04,-1.2644458911e-04,2.6001251535e-04,2.4351777392e-04,-6.9982641935e-01,1.2369504571e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,6.5605533123e-01,-2.2363234311e-02,-1.6301602125e-02,1.4033300802e-02,3.9945179597e-03,-6.8131551147e-02,-1.1157435179e-01,5.4763667285e-02,2.4537833408e-02,7.6584644616e-02,1.9210925698e-01,7.5455769897e-02
