atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-3.8225221634e-01,-4.0372997522e-02,-4.8292698339e-03,-5.1225766540e-02,7.7947289683e-03,-1.1327125877e-01,1.0437919945e-01,-8.4924399853e-02,3.0558777973e-02,5.4291479290e-02,-5.0937116146e-02,2.0201403648e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,5.7162604332e+00,1.6561389202e-04,-5.7352567092e-04,6.8045023363e-04,-4.8914360377e-05,-4.6794011723e-04,-1.5524381306e-03,-1.0757256532e-03,-5.8556545991e-04,-3.1973188743e-04,-3.9312750101e-01,7.2304569185e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,5.7212452888e+00,-5.4145373724e-05,2.6329993852e-04,4.3551885756e-04,4.4172976050e-04,4.1802602937e-04,9.9204201251e-04,3.7809464266e-04,-8.8961358415e-05,5.0767546054e-04,-4.2100846767e-01,7.1768507361e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-3.8888695836e-01,-3.2606903464e-02,3.3177468926e-02,-1.0466437787e-01,-1.1456429213e-01,1.1668859422e-01,1.6181457043e-01,-2.0717506111e-01,-7.6467052102e-02,4.5123968273e-02,2.8952270746e-01,3.4837398678e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-3.4452772141e-01,4.6499922872e-02,-2.8069222346e-02,-1.2818856537e-01,-9.2191822827e-02,5.8710664511e-02,-2.4120488763e-01,-2.5736898184e-01,-6.4880512655e-02,2.5433212519e-02,2.2133600712e-01,3.8107968867e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.4353032112e-01,2.0166964531e+00,-3.7762410939e-02,2.1049749851e-01,2.2934785485e-01,3.7249200046e-02,2.9546766281e+00,5.9211320877e+00,4.0727705956e+00,-1.9014168978e+00,2.3770464957e-01,-7.3271706700e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.1300776005e-01,5.7003155351e-02,-3.1735897064e-02,2.8880372643e-02,-7.7626635320e-03,6.9920204580e-02,-1.7581322789e-01,-2.1241957322e-02,2.2592894733e-02,-3.9903875440e-02,1.5816883743e-01,-2.6700828224e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.0767254829e-01,1.3959945440e+00,-1.4923284948e-01,-1.7853383720e-01,1.3523794711e-01,1.6205558777e+00,2.4962193966e+00,-2.1003868580e+00,-1.2550101280e+00,-3.6961619854e+00,1.1534477770e-01,-5.2569538355e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.0039858222e-01,2.0541250706e-02,5.8691408485e-02,-1.3159432448e-02,6.3439019024e-02,6.5301872790e-02,4.9386471510e-03,4.7761809081e-02,-1.1406216770e-01,1.4231349528e-01,5.3398773074e-02,2.6337610558e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-3.5947400331e-01,-2.2378612310e-02,6.0876053758e-03,3.4076083452e-02,-3.5193309188e-02,3.8415398449e-02,3.8403451443e-02,-2.4894345552e-02,1.2614367530e-02,-2.1161526442e-02,2.4545520544e-02,2.4788510054e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,5.7057561874e+00,-2.2323838493e-05,2.7280944050e-04,2.6412497391e-05,1.3036035853e-05,-4.2508775368e-04,2.9765101499e-04,-1.5902356245e-04,1.9250824698e-04,3.4233074985e-04,-3.7835329771e-01,7.1640387177e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,5.7209239006e+00,-4.4328629883e-05,5.9983438405e-05,-2.4440468405e-04,1.2635283929e-04,5.1817239728e-04,-2.2917331080e-04,7.5154835940e-05,6.7372957710e-04,3.1039165333e-04,-4.0440303087e-01,7.1503929794e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-4.8395800591e-01,-3.5753797740e-02,-2.7705635875e-02,2.7631747071e-03,2.9428301379e-02,-8.3687186241e-02,-1.0650687665e-01,3.7438794971e-02,4.8614718020e-02,8.0945312977e-02,3.4229534864e-01,2.6854317635e-02
