atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.0213965178e-01,-8.9786666632e-01,-5.9826378711e-03,-1.0356727839e+00,-6.0273343325e-01,1.0327136517e+00,-7.7393442392e-01,1.3547466993e+00,4.5987015963e-01,-9.0515202284e-01,-1.1252415180e+00,1.3754157722e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.9078605175e+00,1.2375217862e-02,2.5304779410e-03,-2.7092746459e-03,-9.1301911743e-04,-3.5634096712e-02,2.0599732175e-02,-2.4964848533e-02,1.2168119662e-02,1.5404032543e-02,8.4327459335e-01,6.7224100232e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.9086222649e+00,6.4690709114e-03,-3.5381796770e-03,-2.8936592862e-03,-3.6486673634e-03,-3.5869743675e-02,1.8817953765e-02,-2.4262456223e-02,1.1519175023e-02,1.5290748328e-02,8.2889777422e-01,6.6271625459e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.0077828169e-01,-1.8104430288e-02,7.4995197356e-02,-3.0470916629e-01,-5.7983681560e-02,-4.2073499411e-02,2.8757371008e-02,3.0930461362e-02,1.2102048844e-02,8.8001927361e-03,-5.8433508873e-01,3.4194213152e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9560877085e-01,8.1735417247e-02,-1.2523773126e-02,7.5638927519e-03,-7.7822497115e-03,1.4932321012e-01,9.6453428268e-02,-2.3838201538e-02,-8.0130934715e-02,8.0448880792e-02,-3.7494444847e-01,2.1213687956e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9632337093e-01,2.0268490538e-02,-1.0163257830e-02,-1.6268521547e-02,-2.1375417709e-02,1.3528631628e-01,1.2773230672e-01,-2.6282854378e-02,-6.0974229127e-02,6.8804368377e-02,-4.0809911489e-01,2.4097077549e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9989821911e-01,-1.2300045043e-01,-2.4380411487e-03,3.8034459576e-03,-4.1485344991e-03,1.0700018704e-01,4.7010056674e-02,1.6966648400e-03,3.4834690392e-02,7.4254959822e-02,-6.0124671459e-01,2.5489026308e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9901124239e-01,-4.6538155526e-02,5.6187985465e-03,1.0271391366e-03,-2.2849544883e-02,7.1867033839e-02,1.3873846829e-01,-5.4668072611e-02,6.5165258944e-02,3.9296522737e-02,-5.8819639683e-01,2.9110834002e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9907615185e-01,-1.0450022295e-02,-6.4863747684e-04,-1.1030687019e-02,-2.4154774845e-02,9.0727299452e-02,1.4458191395e-01,-3.5186979920e-02,6.1444349587e-02,5.3074155003e-02,-5.9784936905e-01,3.6278426647e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9937220812e-01,-2.6905814186e-02,-1.0789226741e-01,2.4953134358e-01,-9.7076587379e-02,-3.5569877364e-03,-2.9916634783e-02,2.9275558889e-02,8.3435326815e-03,-1.8241059035e-02,-7.6363861561e-01,3.3973407745e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.9071816206e+00,9.9118361250e-03,-4.7766803764e-03,4.1365022771e-03,-2.1977750584e-03,-1.9997976720e-02,-4.6726591885e-02,2.0957844332e-02,7.0941899903e-03,2.0170187578e-02,8.5090166330e-01,7.0138052106e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.9080818892e+00,8.7424796075e-03,-1.2121460168e-03,4.3791611679e-03,-2.1951922681e-03,-2.2919135168e-02,-3.9846949279e-02,1.7608886585e-02,4.3910872191e-03,1.9086025655e-02,8.4150183201e-01,6.8698778749e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,6.0511100292e-01,-8.6142438650e-01,-5.8174151182e-01,8.1678867340e-01,-5.8537042141e-01,8.8043683767e-01,1.0689303875e+00,-2.8867143393e-01,-1.0221347809e+00,-1.1795397997e+00,-8.3951932192e-01,2.4460591376e-01
