atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.7497988939e-01,-5.0399774313e-01,1.4280756935e-02,8.6041241884e-01,5.2675187588e-01,8.3194476366e-01,-7.1088856459e-01,1.1493386030e+00,4.6639513969e-01,-7.9774087667e-01,-1.3254929781e+00,1.9130471349e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5171107054e+00,-1.0271912906e-03,4.4482303783e-03,3.2731576357e-03,3.9792861789e-03,-2.0439833403e-02,1.8523812294e-02,-1.1956048198e-02,8.2920342684e-03,1.1588817462e-02,8.0619657040e-01,1.9965033233e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5174156427e+00,-1.7020282103e-03,-2.1965373307e-03,6.0080685653e-03,1.8871696666e-03,-2.1799458191e-02,1.1471432634e-02,-1.5422680415e-02,6.7414152436e-03,8.7175033987e-03,8.0047541857e-01,2.0061860979e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0812356472e-01,-3.1657587737e-02,-3.7061795592e-02,9.3431070447e-02,6.6723111086e-03,-1.6232610215e-03,4.8611868173e-02,2.0971411839e-02,-4.0171761066e-03,3.6280967295e-02,-7.2907143831e-01,2.9758390784e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.8470430374e-01,-6.1512724496e-03,1.8928177655e-02,-5.4557761177e-03,1.2414183468e-02,9.1373629868e-02,9.4523951411e-02,-5.9521444142e-02,-2.8053613380e-02,5.0327725708e-02,-3.9499527216e-01,2.6801007986e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.8745970726e-01,-6.9767613895e-03,6.4472225495e-03,8.8704098016e-03,1.1144579388e-02,1.0802773386e-01,5.5891249329e-02,-1.2462520041e-02,-9.7913093865e-02,3.0741788447e-02,-4.4533309340e-01,3.5636973381e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0432090759e-01,-8.3154002205e-03,2.9101858381e-03,1.4788178960e-03,9.2802671716e-03,7.2896115482e-02,9.7546409816e-03,6.3201617450e-03,2.6334194466e-02,4.8675537109e-02,-6.8008059263e-01,3.4837767482e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0057600737e-01,-5.3760642186e-03,-3.2759972382e-03,-1.4013416367e-03,1.9959971309e-02,3.3519905061e-02,8.9806631207e-02,-6.0071017593e-02,7.5358092785e-02,-3.8807378151e-03,-6.3295572996e-01,3.9307770133e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0041221380e-01,-3.9603952318e-03,-1.0037450120e-03,1.3166424818e-02,1.9688779488e-02,6.1337467283e-02,1.0233853012e-01,-8.0871293321e-03,-2.1896450780e-03,3.8928374648e-02,-6.3117152452e-01,4.2940810323e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.1835619211e-01,-2.3375969380e-02,2.6124758646e-02,-7.6232530177e-02,2.4842297658e-02,1.0083058849e-02,-2.1266588941e-02,2.3915054277e-02,3.4287355840e-02,1.6086177900e-02,-8.4710764885e-01,2.9457741976e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5195683241e+00,-2.8121096548e-03,6.6850488074e-03,-2.0669889636e-03,1.2421532301e-03,-8.6262095720e-03,-2.7767049149e-02,1.2510126457e-02,6.7391190678e-03,1.2359742075e-02,8.1449973583e-01,2.0343694091e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5180978775e+00,-1.6441168264e-03,-2.9123813147e-04,-6.2769590877e-03,3.0710813589e-03,-1.7809335142e-02,-2.2864056751e-02,9.7784912214e-03,2.5492738932e-03,1.3668432832e-02,8.0925017595e-01,2.0268787444e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,7.4642735720e-01,-4.6260571480e-01,4.9679136276e-01,-6.7486184835e-01,5.1552063227e-01,7.4629437923e-01,8.9561206102e-01,-2.2166939080e-01,-9.3918561935e-01,-1.0326660872e+00,-1.0889983177e+00,3.2682839036e-01
