atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.3996888399e-01,-8.7997674942e-01,3.4961037338e-02,1.4573614597e+00,8.9947742224e-01,1.4028117657e+00,-1.1913241148e+00,1.8867794275e+00,7.2585004568e-01,-1.3164600134e+00,-1.1589753628e+00,2.1505847573e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.0394177437e+00,-7.1657181252e-04,4.0665366687e-03,6.0410825536e-03,5.4879034869e-03,-3.5005301237e-02,2.6809632778e-02,-1.9373441115e-02,1.4466335997e-02,1.6370313242e-02,6.3892745972e-01,2.1243883669e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.0380215645e+00,-1.5745854471e-03,-6.4342614496e-04,8.8266367093e-03,4.2393323965e-03,-3.0581181869e-02,1.8115410581e-02,-2.0953526720e-02,1.0521414690e-02,1.2460614555e-02,6.3022112846e-01,2.1276262403e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.1163605452e-01,-6.3964299858e-02,-6.6373743117e-02,1.6478674114e-01,9.6260858700e-03,-6.4159450121e-03,7.8198336065e-02,3.2326690853e-02,-1.2046577409e-02,6.1637509614e-02,-6.9807112217e-01,3.1767192483e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.9041036367e-01,-1.5411350876e-02,2.5828491896e-02,-1.0426182300e-02,1.2951437384e-02,1.4297759533e-01,1.4865037799e-01,-8.7952561677e-02,-4.4169865549e-02,8.0716200173e-02,-4.0643468499e-01,2.8161871433e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.9334970713e-01,-1.7262298614e-02,4.8078252003e-03,1.4190678485e-02,1.3835093006e-02,1.7347566783e-01,9.0495690703e-02,-1.7466917634e-02,-1.4507187903e-01,4.6230159700e-02,-4.5348450541e-01,3.7084248662e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.0828794241e-01,-1.3055008836e-02,3.8540347014e-03,1.8793314230e-03,1.2808042578e-02,1.1439915746e-01,2.0080687478e-02,9.4474069774e-03,4.1374150664e-02,7.8845061362e-02,-6.8255478144e-01,3.6824101210e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.0557283163e-01,-1.1655742303e-02,-3.5832619760e-03,-2.6292051189e-03,2.9360959306e-02,5.7667139918e-02,1.4045475423e-01,-9.7623616457e-02,1.1604022235e-01,-1.4272911940e-03,-6.4031171799e-01,4.1376927495e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.0552538633e-01,-8.6787287146e-03,-3.3143674955e-03,2.0508224145e-02,2.7538809925e-02,9.6693791449e-02,1.5892010927e-01,-8.0920085311e-03,2.3409724236e-05,6.3670039177e-02,-6.4143133163e-01,4.4440239668e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.1981893778e-01,-4.6333391219e-02,4.4253729284e-02,-1.3379120827e-01,4.0564768016e-02,9.0703777969e-03,-3.9987780154e-02,4.0490265936e-02,5.3895208985e-02,2.6892215014e-02,-8.4791469574e-01,3.1634756923e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-2.0371417999e+00,-3.9771734737e-03,9.2166857794e-03,-3.3572569955e-03,1.9641218241e-03,-1.4927957207e-02,-4.5028340071e-02,2.0417002961e-02,8.0881910399e-03,1.8042523414e-02,6.4526599646e-01,2.1525186300e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-2.0350141525e+00,-2.1095315460e-03,7.8268290963e-04,-9.0059414506e-03,4.4494424947e-03,-2.6574373245e-02,-3.7284016609e-02,1.6225209460e-02,2.4771024473e-03,1.9364910200e-02,6.3992547989e-01,2.1445524693e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,9.2332857847e-01,-8.1644481421e-01,8.5100954771e-01,-1.1569943428e+00,8.7166160345e-01,1.2383698225e+00,1.5114144087e+00,-3.9364194870e-01,-1.5170795918e+00,-1.6980869770e+00,-8.9334493876e-01,3.4755596519e-01
