atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.7787687778e+00,4.0322124958e-02,-1.9960308447e-02,5.6471925229e-02,3.4741215408e-02,-2.3058639839e-02,-8.3095943555e-03,5.7543694973e-02,8.8467113674e-02,-3.2591521740e-02,1.1524003744e-01,2.8463958297e-03
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-4.6042647362e+00,6.3739513280e-05,3.0580627936e-05,-1.7691801986e-05,2.2328948035e-05,-5.0290447689e-05,-1.7720890173e-04,-1.7114750517e-04,-1.2130393588e-04,3.9523165469e-06,-4.1073957086e-01,-1.9014662504e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-4.6128602028e+00,1.1796563194e-04,2.6034720577e-05,1.2954510748e-04,1.1821429507e-04,-1.4641093730e-04,-3.2139589894e-04,3.9721104258e-05,1.1456016364e-04,-1.9986685948e-04,-4.3797421455e-01,-1.9018191099e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.8300255537e+00,4.0177226067e+00,-1.2425675988e-01,-2.8112001419e+00,-1.1639442444e+00,-1.1865893602e+00,-1.1648712158e+00,-6.0817241669e+00,-2.4656102657e+00,1.3496757746e+00,3.4795320034e-01,-1.5815192461e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.7502771616e+00,2.9046872258e-01,1.1900885403e-01,-1.4928479493e-01,-2.8482338414e-02,1.1923472583e-01,3.0071127415e-01,6.1217546463e-01,2.5963062048e-01,-1.6015419737e-02,4.3234804273e-01,6.7349873483e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.7481561899e+00,1.1109542847e-01,-7.2991929483e-04,6.1328180134e-02,5.6028340012e-02,4.0604501963e-01,-9.7749650478e-02,-7.3598697782e-02,-2.8895050287e-01,1.0767540336e-01,4.3481284380e-01,7.4078544974e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.7422748804e+00,6.3131526113e-02,6.6005294211e-03,-4.9504879862e-03,1.9205527380e-02,-1.1706827581e-01,1.0445565730e-01,-4.1894558817e-02,-1.0037964676e-03,-3.2866213471e-02,2.9483455420e-01,4.3979987502e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.7472459078e+00,6.8179987371e-02,2.0107846707e-02,1.1567834020e-01,9.4028025866e-02,3.2171521336e-02,-3.6496132612e-02,-2.9582077637e-02,-1.0620655119e-01,4.8535652459e-02,2.7230256796e-01,5.4559990764e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.7600404024e+00,1.4566022158e-01,-3.3624142408e-02,7.8341305256e-02,4.3879248202e-02,9.9444985390e-02,1.0633808374e-01,-1.4423385262e-01,-4.4286340475e-02,-2.4534791708e-01,2.6617068052e-01,4.9184188247e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.8002160788e+00,3.1330091953e+00,-1.2842807770e+00,2.1420886517e+00,-1.1479952335e+00,-1.5349249840e+00,-1.6970093250e+00,1.4284551144e+00,1.2090258598e+00,4.0630302429e+00,1.4231935143e-01,-1.5916846693e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-4.6021199226e+00,2.4175380531e-05,-5.5637076002e-05,-2.3004959075e-05,1.0037169886e-06,1.0838550952e-04,1.0968130664e-04,-8.6290274339e-05,-2.2693186111e-05,-9.6284100437e-05,-3.9807888865e-01,-1.9015833735e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-4.6108756065e+00,1.4965415176e-05,6.9361798523e-05,-1.6639767637e-05,1.8233087758e-05,5.1162023738e-05,5.3370749811e-05,5.6785752349e-06,4.0110237023e-05,-2.2675892978e-05,-4.2187416553e-01,-1.9014760852e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,1.8123545647e+00,5.3768217564e-02,1.4052134007e-02,-4.4611047953e-02,2.5723727420e-02,2.4279572070e-02,-1.1835733429e-02,3.3840991557e-02,-1.1721964926e-01,-4.6582184732e-02,4.6237477660e-01,5.1206238568e-03
