atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2127957344e+00,3.8344869614e+00,8.0297529697e-01,1.0121524334e+00,7.0479011536e-01,3.7375915051e+00,4.3891242146e-01,6.5205006599e+00,1.5996210575e+00,-1.6215825081e+00,-5.9249055386e-01,-1.1007285863e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.0035336018e+00,-3.9391691098e-04,1.1666634819e-03,2.0136975218e-03,9.1555569088e-04,-7.1283779107e-03,5.7587516494e-03,-1.1896806769e-02,-3.1132162549e-03,6.8922983482e-03,9.5070886612e-01,-2.7087351773e-03
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.0261423588e+00,6.5593635663e-03,3.0273618177e-04,2.8065906372e-03,7.8967364971e-04,-2.4525802583e-03,3.4455782734e-03,-1.7556472449e-03,-3.0501655419e-04,6.6813814919e-04,9.3317347765e-01,-6.2748407945e-03
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2764648199e+00,1.8371064216e-02,-7.3173113167e-02,-1.6859063506e-01,-1.6688194126e-02,-3.5182467103e-01,5.0712626427e-02,-8.8582044840e-01,-3.3192574978e-02,8.4682993591e-02,-4.0011820197e-01,-1.2610477209e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.4813785553e+00,1.3791248202e-01,1.4663179219e-01,-3.0235677958e-01,7.1972057223e-02,-1.6813167930e-01,1.2888564169e-01,-3.1068870425e-01,-1.4482273161e-01,2.5918886065e-01,-1.5566593409e-01,2.9301688075e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.4309369326e+00,4.0879422426e-01,-4.2328417301e-02,2.8742888570e-01,2.1334904432e-01,-2.7269810438e-01,5.4811680317e-01,9.2914962769e-01,5.3808850050e-01,-2.0873203874e-01,-1.7635147274e-01,1.4323066920e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1791516542e+00,-5.2730314434e-02,2.7683570981e-02,1.4442731626e-02,-3.5343468189e-03,2.5739002973e-02,8.6016133428e-03,2.7022400871e-02,2.2625148296e-02,3.1031191349e-02,-3.0861619115e-01,-1.7411448061e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.3717900515e+00,2.4093857408e-01,-7.8500904143e-02,8.1711634994e-02,1.0799724609e-01,2.2921118140e-01,5.7590460777e-01,-3.8741141558e-01,-1.9212871790e-02,-8.1557625532e-01,-3.3374574780e-01,1.0267051868e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.3739339113e+00,3.8477461785e-02,-4.6190269291e-02,8.9828252792e-02,8.4841281176e-02,-1.7282204330e-01,5.4730933160e-02,4.3304916471e-02,1.9383934140e-01,3.4971106052e-01,-3.3230674267e-01,3.0069549102e-03
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1893090010e+00,1.0536673665e-01,-2.3821800947e-02,1.0520109534e-01,-4.3125366792e-03,-1.1412232369e-01,-5.5104378611e-02,1.0761389136e-01,5.2678242326e-02,4.2458182573e-01,-4.6785038710e-01,-1.1965949088e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.0208635330e+00,-6.0552690411e-04,2.8280343395e-03,-4.0783004806e-05,-8.3852872194e-05,-1.0357173160e-02,-1.0881535709e-02,5.5533605628e-03,1.6968742711e-03,7.1960170753e-03,9.6686327457e-01,-3.9907088503e-03
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.0195316076e+00,1.9934070297e-03,-7.5141681009e-05,-7.0427497849e-04,4.6702724649e-04,-3.2301656902e-03,-7.5645716861e-03,3.2087701838e-03,-1.9757370465e-03,1.2268361170e-03,9.5249295235e-01,-4.8491577618e-03
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-1.1629093885e+00,3.0097866058e+00,7.8302997351e-01,-9.1163241863e-01,2.0096927881e-01,3.2363486290e+00,2.9933426380e+00,-1.3765338659e+00,-1.9573265314e+00,-4.0654315948e+00,-3.7390857935e-01,-9.4274975359e-02
