atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.0776070356e+00,8.2332812250e-02,-5.2311591804e-02,-6.7134833336e-01,-3.3525648713e-01,-2.8576776385e-01,1.4931604266e-01,-2.1880437434e-01,3.0503783375e-02,1.1058066785e-01,-8.0996984243e-01,5.3071007133e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,2.5755729675e+00,3.2211369835e-03,2.0268876106e-02,-6.0261677951e-02,-1.5480625443e-02,-3.9009816945e-02,5.9927891940e-02,-5.6249216199e-02,-1.0221431032e-02,4.8667669296e-02,6.0174077749e-01,7.6120510697e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,2.5785255432e+00,8.4272231907e-03,-2.4647962302e-02,-3.3934999257e-02,-2.6813155040e-02,-5.4008651525e-02,3.3070858568e-02,-5.2146505564e-02,-1.4886519639e-03,3.1794365495e-02,6.0531419516e-01,7.4938237667e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1369767189e+00,-1.5975934267e+00,1.5384611487e-01,-2.7264516354e+00,-8.5648995638e-01,1.8592394590e+00,6.1517857015e-02,2.9044075012e+00,1.0257922411e+00,-1.3586677313e+00,-4.5199304819e-01,3.7803046405e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1104091406e+00,-1.1801201850e-01,4.4027945399e-01,5.3186096251e-02,4.8917654157e-01,9.4302352518e-03,6.2325131148e-02,-9.7341760993e-02,-2.2069795057e-02,3.2131284475e-02,-2.5758290291e-01,2.2371768951e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1189857721e+00,-8.3402410150e-02,3.6747190356e-01,3.8912285119e-02,3.7671139836e-01,1.2022139132e-01,6.1651997268e-02,-9.3640889972e-03,-1.5523809195e-01,-2.3172069341e-02,-2.9451680183e-01,2.9485476017e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1375417709e+00,-8.1139281392e-02,2.1817160770e-02,2.3346917704e-02,1.0541944206e-01,1.7517271638e-01,5.8531309478e-03,6.3412985764e-03,5.3118042648e-02,8.2246109843e-02,-5.1283162832e-01,3.0183625221e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1368186474e+00,-7.0994667709e-02,-1.3021682203e-01,3.9718966931e-02,3.3992987871e-01,1.6021410003e-02,1.1475162953e-01,-1.3022111356e-01,1.1537624151e-01,-2.6948213577e-02,-4.8189795017e-01,2.8255388141e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1369951963e+00,-8.3132065833e-02,6.3089706004e-02,1.3602650166e-01,4.0602606535e-01,4.8822391778e-02,1.3740046322e-01,2.9093392193e-02,-2.7028683573e-02,5.6400708854e-02,-4.8618024588e-01,4.7108027339e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1229554415e+00,-1.7817249298e+00,-1.3759574890e+00,2.3982913494e+00,-1.1252884865e+00,2.2518033981e+00,1.7533032894e+00,-6.3739264011e-01,-1.4560936689e+00,-2.5879249573e+00,-6.3969600201e-01,9.9243156612e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,2.5840969086e+00,5.7463650592e-03,-5.3740097210e-03,6.3712179661e-02,-3.1423009932e-02,-2.4812703952e-02,-7.4563242495e-02,3.1418725848e-02,4.5954857022e-02,5.8988526464e-02,6.0952037573e-01,7.6297521591e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,2.5810728073e+00,9.3051120639e-03,-5.6131798774e-02,2.4535557255e-02,-1.3920660131e-02,-5.6268509477e-02,-5.4143052548e-02,2.0637672395e-02,2.9209792614e-02,6.1032131314e-02,6.0743695498e-01,7.7511712909e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-1.1325528622e+00,8.3672724664e-02,-4.0475785732e-01,5.6674844027e-01,-3.5047763586e-01,-1.8884611130e-01,-3.0126866698e-01,1.1118771136e-01,8.7989091873e-02,1.6302551329e-01,-5.0001490116e-01,5.6462422013e-02
