struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
0,83.42481930851925,0,6,-1.1379719972610474,0.1273943930864334,1.331874966621399,-1.4875704050064087,2.000746250152588,-2.865483283996582,-2.943688154220581,-0.9407402873039246,1.452203631401062,0.08052258938550949,4.458325386047363
0,83.42481930851925,1,1,-1.1379716396331787,1.2853955030441284,2.052706241607666,-2.554412364959717,3.520066261291504,-6.1158366203308105,-12.676347732543945,-2.030397653579712,-0.20180171728134155,-2.949486017227173,14.524322509765625
0,83.42481930851925,2,1,-1.1379718780517578,1.2704293727874756,1.9835962057113647,0.30688995122909546,2.3754634857177734,-7.712693214416504,-9.279439926147461,-3.2264206409454346,2.9373154640197754,-0.5018693208694458,12.840682983398438
0,83.42481930851925,3,6,-1.1379719972610474,0.25409725308418274,-2.0596208572387695,0.6923201680183411,2.1876723766326904,-6.564262866973877,-8.061775207519531,-0.759249746799469,3.224545478820801,-0.19154609739780426,10.912956237792969
0,83.42481930851925,4,6,-1.1379722356796265,0.06578368693590164,-1.5120642185211182,0.7631407380104065,1.6950072050094604,-5.034002780914307,-6.128629207611084,-1.568149209022522,1.9933422803878784,-0.7753903269767761,8.362715721130371
0,83.42481930851925,5,6,-1.1379719972610474,0.14941814541816711,-0.4489319622516632,0.3836522400379181,0.6091426014900208,-4.482985973358154,-5.6155524253845215,-1.2166023254394531,1.986305594444275,-0.6630317568778992,7.58266019821167
0,83.42481930851925,6,6,-1.1379717588424683,-1.8346938190916262e-08,8.069959989143172e-08,-5.991662277438081e-08,1.021716045102039e-07,-4.238880157470703,-5.321202754974365,-1.1833080053329468,1.8243787288665771,-0.6600069403648376,7.172690391540527
0,83.42481930851925,7,6,-1.137972116470337,-0.14941814541816711,0.4489322006702423,-0.3836525082588196,0.6091429591178894,-4.482889652252197,-5.615476608276367,-1.2166578769683838,1.9860801696777344,-0.6630287766456604,7.582496166229248
0,83.42481930851925,8,6,-1.1379717588424683,-0.06578360497951508,1.5120645761489868,-0.7631410360336304,1.6950076818466187,-5.024325847625732,-6.126952171325684,-1.5603744983673096,1.9907710552215576,-0.7813171148300171,8.354147911071777
0,83.42481930851925,9,6,-1.1379719972610474,-0.25409677624702454,2.0596210956573486,-0.692319929599762,2.1876726150512695,-6.37584114074707,-7.902589797973633,-0.6268188953399658,3.1855666637420654,-0.24318943917751312,10.663121223449707
0,83.42481930851925,10,1,-1.1379718780517578,0.42444831132888794,-3.603607177734375,-0.3588044047355652,3.646214723587036,-6.74871826171875,-5.515761852264404,-4.214125633239746,4.643897533416748,0.6116467118263245,10.75488567352295
0,83.42481930851925,11,1,-1.1379717588424683,-2.980273723602295,-0.43269631266593933,2.606327533721924,3.9827377796173096,-3.8325819969177246,-6.671093940734863,-7.2704691886901855,0.4149579405784607,3.3449881076812744,11.10914134979248
0,83.42481930851925,12,6,-1.1379717588424683,-0.12739470601081848,-1.3318748474121094,1.4875706434249878,2.000746488571167,-1.6338658332824707,-1.7003371715545654,-0.3271408975124359,0.744136393070221,-0.23875920474529266,2.5056796073913574
1,83.51375778436027,0,6,-1.1379717588424683,0.127394437789917,1.331874966621399,-1.4875706434249878,2.000746488571167,-2.8654837608337402,-2.943687915802002,-0.9407403469085693,1.4522042274475098,0.08052249997854233,4.4583258628845215
1,83.51375778436027,1,1,-1.1379717588424683,1.2853965759277344,2.0527071952819824,-2.554413080215454,3.5200679302215576,-6.115836143493652,-12.676347732543945,-2.030397415161133,-0.20180095732212067,-2.949486255645752,14.524322509765625
1,83.51375778436027,2,1,-1.1379717588424683,1.2704294919967651,1.9835968017578125,0.30688926577568054,2.3754637241363525,-7.71269416809082,-9.279438972473145,-3.2264206409454346,2.9373152256011963,-0.5018693804740906,12.840682983398438
1,83.51375778436027,3,6,-1.1379718780517578,0.25409719347953796,-2.0596208572387695,0.6923202276229858,2.1876723766326904,-6.564262390136719,-8.061775207519531,-0.7592499852180481,3.224545478820801,-0.19154569506645203,10.912955284118652
1,83.51375778436027,4,6,-1.1379722356796265,0.06578370183706284,-1.5120642185211182,0.7631411552429199,1.69500732421875,-5.034003257751465,-6.128630638122559,-1.568149447441101,1.9933422803878784,-0.7753904461860657,8.362716674804688
1,83.51375778436027,5,6,-1.1379719972610474,0.14941811561584473,-0.44893211126327515,0.38365232944488525,0.6091427803039551,-4.4829864501953125,-5.615553379058838,-1.216602087020874,1.986306071281433,-0.663031816482544,7.582661151885986
1,83.51375778436027,6,6,-1.1379717588424683,-3.847801188783251e-09,-3.1044038451000233e-09,-3.637433465542017e-08,3.670879067385613e-08,-4.238880157470703,-5.321203231811523,-1.1833081245422363,1.8243790864944458,-0.6600068211555481,7.1726908683776855
1,83.51375778436027,7,6,-1.1379719972610474,-0.14941821992397308,0.44893214106559753,-0.38365235924720764,0.6091428399085999,-4.4828901290893555,-5.615477085113525,-1.2166575193405151,1.9860799312591553,-0.6630291938781738,7.582497596740723
1,83.51375778436027,8,6,-1.1379718780517578,-0.06578363478183746,1.5120644569396973,-0.7631409168243408,1.695007562637329,-5.024334907531738,-6.126924991607666,-1.5603623390197754,1.9907704591751099,-0.7813243269920349,8.354131698608398
1,83.51375778436027,9,6,-1.1379718780517578,-0.2540970742702484,2.0596208572387695,-0.6923203468322754,2.1876726150512695,-6.375833511352539,-7.90226936340332,-0.6267232894897461,3.185476064682007,-0.24329489469528198,10.662848472595215
1,83.51375778436027,10,1,-1.1379718780517578,0.424456924200058,-3.6035518646240234,-0.36105141043663025,3.6463828086853027,-6.751649379730225,-5.513280391693115,-4.216159343719482,4.646145343780518,0.6139290928840637,10.757351875305176
1,83.51375778436027,11,1,-1.1379718780517578,-2.98028302192688,-0.4327528774738312,2.608574867248535,3.984221935272217,-3.8330063819885254,-6.673952102661133,-7.27061653137207,0.41227415204048157,3.343419075012207,11.110528945922852
1,83.51375778436027,12,6,-1.1379719972610474,-0.12739484012126923,-1.3318748474121094,1.4875707626342773,2.000746488571167,-1.6333260536193848,-1.6999703645706177,-0.32578879594802856,0.743109405040741,-0.23956774175167084,2.5046749114990234
2,83.60271179666562,0,6,-1.1379719972610474,0.12739479541778564,1.331875205039978,-1.4875706434249878,2.000746726989746,-2.8654837608337402,-2.9436888694763184,-0.9407400488853455,1.4522041082382202,0.08052244037389755,4.45832633972168
2,83.60271179666562,1,1,-1.1379716396331787,1.285395622253418,2.052706480026245,-2.5544121265411377,3.520066261291504,-6.115835666656494,-12.676347732543945,-2.030397653579712,-0.20180119574069977,-2.949486017227173,14.524322509765625
2,83.60271179666562,2,1,-1.1379717588424683,1.2704288959503174,1.9835964441299438,0.3068901002407074,2.3754632472991943,-7.71269416809082,-9.279439926147461,-3.2264208793640137,2.937314987182617,-0.501868724822998,12.840682983398438
2,83.60271179666562,3,6,-1.1379718780517578,0.2540969252586365,-2.0596206188201904,0.692319929599762,2.1876721382141113,-6.5642619132995605,-8.061775207519531,-0.7592495679855347,3.22454571723938,-0.19154633581638336,10.912956237792969
2,83.60271179666562,4,6,-1.1379719972610474,0.06578376889228821,-1.5120640993118286,0.7631405591964722,1.6950069665908813,-5.034003257751465,-6.128630638122559,-1.568149209022522,1.9933425188064575,-0.7753902077674866,8.362716674804688
2,83.60271179666562,5,6,-1.137972116470337,0.14941814541816711,-0.44893214106559753,0.3836524188518524,0.6091428995132446,-4.4829864501953125,-5.615554332733154,-1.2166019678115845,1.9863063097000122,-0.6630314588546753,7.582662105560303
