atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.6871496439e-01,2.7932083607e-01,-2.8908576351e-03,-1.1239365339e+00,-6.8841505051e-01,1.1261838675e+00,-8.8561302423e-01,1.4848926067e+00,5.1963663101e-01,-1.0178920031e+00,-1.0594834089e+00,1.9139319658e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5423138142e+00,-4.6860529110e-03,3.5894899629e-03,-1.5146518126e-02,-5.5582784116e-03,-5.0917901099e-02,2.4240262806e-02,-3.6695189774e-02,1.3420556672e-02,1.8673310056e-02,4.6572282910e-01,2.7397605777e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5468410254e+00,-4.5998096466e-03,-6.6222790629e-03,-7.8590381891e-03,-7.5897886418e-03,-3.7755247205e-02,2.8472464532e-02,-2.3181853816e-02,1.3429841958e-02,1.8092023209e-02,4.5934891701e-01,2.7008238435e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.4369806051e-01,-1.0944100795e-03,3.0992791057e-02,-6.7857921124e-02,1.7197636887e-02,-2.8752669692e-02,5.9308804572e-02,5.6836809963e-03,4.5650391839e-03,4.7154668719e-02,-6.0588258505e-01,3.9566847682e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.4204564095e-01,6.9526046515e-02,1.4206305146e-02,-7.0897145197e-03,2.7809163556e-02,1.3111296296e-01,1.1305289716e-01,-5.7118289173e-02,-6.0748782009e-02,8.8481776416e-02,-4.3515411019e-01,3.2222181559e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.4498814344e-01,4.0397506207e-02,7.2900000960e-03,6.8306019530e-03,4.9260901287e-03,1.3489311934e-01,8.3288781345e-02,2.8804186732e-03,-1.3138261437e-01,5.2816644311e-02,-4.7389867902e-01,3.5371419787e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.5849479437e-01,-1.1708309874e-02,-6.8477555178e-03,7.0383993443e-04,-1.5901535749e-02,1.4684252441e-01,2.5742741302e-02,5.5927457288e-03,4.7986101359e-02,8.9238628745e-02,-6.8727797270e-01,4.0490093827e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.5663131475e-01,1.9911237061e-02,5.2375942469e-03,-9.0901488438e-03,-3.3289203420e-03,3.5893432796e-02,1.3552802801e-01,-8.9927420020e-02,1.1846489459e-01,1.3580515049e-02,-6.5587896109e-01,4.0112054348e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.5669103861e-01,2.9315536842e-02,-3.9193200064e-04,4.5484495349e-03,-7.8717302531e-03,8.5640572011e-02,1.5645162761e-01,-1.6919171438e-02,8.0028250813e-03,7.3270589113e-02,-6.6215848923e-01,4.7624236345e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.4805653095e-01,-5.1138307899e-03,-9.2526329681e-03,5.2866999060e-02,-8.7116444483e-03,-1.0466145352e-02,-3.8305956870e-02,3.2375626266e-02,2.4773037061e-02,1.4294544235e-02,-7.5740289688e-01,3.9416402578e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5305782557e+00,-4.8075653613e-03,-8.6269760504e-04,1.3840173371e-02,-6.8230819888e-03,-3.4868653864e-02,-5.3406763822e-02,2.3411165923e-02,4.1624312289e-03,2.6421952993e-02,4.7947421670e-01,2.7718901634e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5335509777e+00,-5.2574309520e-03,-1.2887633406e-02,6.7172977142e-03,-3.7359595299e-03,-2.0818922669e-02,-5.5063161999e-02,2.4809610099e-02,9.5251724124e-03,2.3192383349e-02,4.7564896941e-01,2.7488523722e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,7.6023632288e-01,2.9041925073e-01,-6.4080673456e-01,8.7277770042e-01,-6.7084980011e-01,9.6130901575e-01,1.1789928675e+00,-3.2206630707e-01,-1.1405169964e+00,-1.3134317398e+00,-8.1305992603e-01,3.1358942389e-01
