atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.2582108974e-01,3.9531113580e-03,-6.8645058200e-03,-5.0721331500e-03,-1.2554759160e-02,1.4083167538e-02,-8.9249089360e-03,1.9519068301e-03,8.0599468201e-03,1.4872254804e-02,-5.7580247521e-02,2.5792490691e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.2153525352e+00,1.5879691637e-04,-5.5677858181e-03,4.0591438301e-03,-1.6759053105e-03,-9.1048255563e-03,1.2195384130e-02,-4.7791893594e-03,7.4734543450e-03,8.0485381186e-03,-5.5976784229e-01,1.7126725987e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.2324745655e+00,-4.0543021169e-04,5.7553038932e-03,5.1964627346e-04,3.0653313734e-03,-2.0423326641e-02,1.7627475783e-02,-1.3332182541e-02,6.5351766534e-03,1.5385704115e-02,-5.6822514534e-01,1.9820684567e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,3.4829029441e-01,-5.0622229464e-03,-3.0105831102e-02,2.1026495844e-02,-3.4205444157e-02,-3.9325419813e-02,2.2240463644e-02,-2.4431507289e-01,-7.1239382029e-02,1.9605835900e-02,2.4652168155e-01,4.4208634645e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,3.6185577512e-01,1.0614038445e-02,-4.7638332471e-03,-3.7507116795e-03,3.1706490554e-03,2.3466940969e-02,-1.8896763027e-01,-5.3096711636e-03,-8.8652767241e-02,-2.3880960420e-02,4.1931074858e-01,4.8223841935e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.4090674520e-01,9.7005808353e-01,3.5037573427e-02,-9.1868184507e-02,8.7109327316e-02,1.0497972965e+00,2.1245317459e+00,5.7276167870e+00,3.5083415508e+00,-1.5861672163e+00,4.2786657810e-01,-2.2093707696e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.9220477343e-01,4.5704767108e-03,-7.0653198054e-04,-1.0789385065e-02,-1.2000596151e-02,2.4620292708e-02,-2.7929376811e-02,4.7841221094e-03,-4.9531102180e-02,-6.3794992864e-02,2.3972041905e-01,1.4981078915e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.3609513640e-01,7.2252541780e-01,-1.7861905694e-01,1.2662374973e-01,-4.6122055501e-02,1.7293348312e+00,2.4924023151e+00,-2.1159896851e+00,-1.1816782951e+00,-3.4183740616e+00,2.8813853860e-01,-4.6051261015e-03
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.4591507018e-01,-2.0562037826e-03,1.3483794173e-03,2.6579860598e-02,8.6755631492e-03,-1.1558180675e-02,-1.3433402777e-01,2.6052743196e-02,-8.2129620016e-02,1.4749656618e-01,2.3432882130e-01,4.2694199830e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.8176948428e-01,-5.4611442611e-03,-1.6804492334e-03,9.6454098821e-03,-1.7095662653e-02,-3.9058692753e-02,-9.6855759621e-02,6.7303985357e-02,-4.4986449182e-02,4.2740609497e-02,7.6875045896e-02,4.2756762356e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.1837191582e+00,-6.2242127024e-04,-6.8019647151e-03,-4.5348387212e-03,1.6537067713e-03,-7.9637765884e-03,-1.2034715153e-02,5.4207877256e-03,5.8877322590e-04,5.8796368539e-03,-5.4741281271e-01,2.1195901558e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.2217531204e+00,-7.7557825716e-04,7.6663424261e-03,3.2446586993e-03,-1.6180274542e-03,-6.0763242655e-03,-1.5205617994e-02,6.8117310293e-03,5.6424210779e-03,9.7879730165e-03,-5.5660915375e-01,2.0202817395e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,4.3779474497e-01,4.5516509563e-03,-7.2951230686e-04,-3.3604092896e-03,-3.4974156879e-03,1.5569630079e-02,3.4266233444e-02,7.0106862113e-03,1.3711461797e-02,3.6669403315e-02,2.6531788707e-01,2.7485955507e-02
