atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.7495758533e+00,1.9694887102e-02,-9.8760994151e-03,-2.8919111937e-02,-3.6382511258e-02,6.8570367992e-02,4.8210476525e-03,-1.6810664674e-03,-1.3857964426e-02,3.2213922590e-02,-3.8901448250e-01,5.5390540510e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,3.3534221649e+00,-2.3890098091e-03,-2.2329155356e-02,8.5399039090e-03,-7.6170312241e-03,-8.4076719359e-03,1.6210429370e-02,-6.1096111313e-03,6.3729165122e-03,1.0353138670e-02,-5.1852631569e-01,4.5776318759e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,3.3563637733e+00,-1.7122839345e-03,2.1367562935e-02,-1.8662411021e-03,1.1601151899e-02,-1.0166867636e-02,9.6813701093e-03,-1.0441268794e-02,7.1337044938e-04,1.0751293041e-02,-5.2397567034e-01,4.7516893595e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1495330334e+00,-1.7453169450e-02,-3.9920188487e-02,1.0734410025e-02,-3.8387160748e-02,-1.4308176935e-01,1.3671677560e-02,-4.4840911031e-01,-1.0653010011e-01,1.1194044352e-01,2.8309145570e-01,6.9815702736e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1938548088e+00,1.1295994744e-02,-2.0564267412e-02,8.8522571605e-04,-1.2086147442e-02,-5.9065092355e-03,-1.8151345849e-01,3.1712863594e-02,-8.2585662603e-02,-3.5103589296e-02,4.3463292718e-01,7.6339550316e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1846522093e+00,1.5397759676e+00,-6.4895644784e-02,-2.0505808294e-01,4.2745560408e-02,1.1388108730e+00,2.3862178326e+00,6.5246005058e+00,3.7531483173e+00,-2.0174727440e+00,4.3171617389e-01,-1.9756957889e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2082593441e+00,7.5870500877e-03,-7.6068607159e-03,-1.1562445201e-02,-1.6207069159e-02,4.3954659253e-02,-4.7696299851e-02,-3.1872289255e-03,-5.0169371068e-02,-5.6749325246e-02,2.5963759422e-01,3.3263083547e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2093160152e+00,1.0514726639e+00,-3.2164642215e-01,1.8534176052e-01,-1.0339255631e-01,1.8500528336e+00,2.8217954636e+00,-2.3670792580e+00,-1.1455537081e+00,-3.7463233471e+00,2.9865413904e-01,4.8268539831e-03
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2154172659e+00,-5.4222164908e-04,4.6139634214e-03,4.8282284290e-02,1.2295754626e-02,-3.0390122905e-02,-1.3782733679e-01,1.3073103502e-02,-6.9256715477e-02,1.3723704219e-01,2.5305256248e-01,7.0807278156e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1649564505e+00,-1.5382048674e-02,2.3677013814e-02,2.5528410450e-02,-2.6752198115e-02,-7.8368872404e-02,-1.5087459981e-01,1.1677249521e-01,3.9670569822e-03,1.8586117029e-01,8.9144669473e-02,6.9007664919e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,3.3523457050e+00,-3.0209354591e-03,-1.5926759690e-02,-1.2147960253e-02,5.1688835956e-03,-4.0777297691e-03,-9.6616689116e-03,3.9580683224e-03,1.5727092978e-03,3.1763247680e-03,-5.0653547049e-01,4.9187477678e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,3.3562240601e+00,-3.0414105859e-03,2.0386666059e-02,7.4511161074e-03,-3.5476537887e-03,-6.5886764787e-03,-7.6870759949e-03,2.6124203578e-03,4.3646986596e-03,6.9506838918e-03,-5.1274019480e-01,4.8851244152e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,2.6632192135e+00,1.7766056582e-02,-1.2140881270e-02,2.5158047676e-02,-1.0526871309e-02,3.1420387328e-02,4.3740823865e-02,4.2798556387e-03,3.1446039677e-02,4.9651119858e-02,-5.2263081074e-02,5.8123398572e-02
