atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.7769038677e-01,-3.1231632456e-03,-1.6934202984e-02,4.8560742289e-04,-4.6142749488e-03,-1.2602477334e-02,2.4939177558e-02,-2.0225705579e-02,-1.6425747424e-02,6.4340839162e-03,-1.6982822120e-01,4.8126108944e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,9.6800279617e-01,-1.5579707906e-05,-2.8709226171e-05,5.0072009117e-07,-1.2756443539e-05,1.0849897080e-05,-3.2222467325e-06,9.5690729722e-06,5.1380711739e-06,-9.3004900918e-06,-4.1041970253e-01,3.8901001215e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,9.7553044558e-01,-1.0484803170e-05,3.9164569898e-06,1.0828995073e-05,4.5630331442e-06,-7.5131702033e-06,-1.0440498045e-05,-1.3164344637e-05,-1.8558019292e-05,-2.1307612315e-06,-4.2044138908e-01,3.9707712829e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.7749571800e-01,-3.4368123859e-02,-8.6352024227e-03,5.0415929407e-02,1.5463230200e-02,3.5676024854e-02,1.5356964432e-02,-6.6365398467e-02,-4.2279362679e-02,2.5913842022e-02,1.5985468030e-01,4.2766086757e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.9900912046e-01,-1.4461626112e-01,3.0975083355e-03,1.0397570580e-01,4.2523704469e-02,-2.6103530079e-02,-8.7739221752e-02,-1.8973021209e-01,-7.8978419304e-02,1.5492659062e-02,3.5188817978e-01,5.5741280317e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.0948598385e-01,-1.6622245312e+00,-1.1246401072e-01,5.7469940186e-01,1.0297562182e-01,1.6055622697e-01,7.4690771103e-01,1.9949425459e+00,1.3364281654e+00,-6.3203430176e-01,2.8595590591e-01,5.0119847059e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.2512289286e-01,-3.1521312892e-02,7.9086155165e-04,5.9798187576e-03,1.4497526921e-02,1.2505820021e-02,-6.2661886215e-02,-5.9834825806e-03,-3.9305216633e-03,-1.7775429413e-02,1.5004934371e-01,2.7724875137e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.1984946728e-01,-1.5116354227e+00,2.1957793832e-01,-3.9116448164e-01,4.1951227933e-02,7.5444447994e-01,1.0386013985e+00,-8.5709112883e-01,-5.4991573095e-01,-1.5277584791e+00,1.4718368649e-01,6.1662718654e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.2794380188e-01,-1.2955538929e-01,5.1567964256e-02,-7.7604860067e-02,2.6692299172e-02,-4.8774510622e-02,-6.0394983739e-02,8.5253424942e-02,3.3503349870e-02,1.6378372908e-01,1.7620414495e-01,5.6991532445e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.5390732288e-01,-3.2729106024e-03,1.2667139061e-02,-2.0711051300e-02,-3.4413195681e-03,-2.8003253043e-02,-1.3968193904e-02,-1.3892870396e-02,5.8280523866e-02,4.2901545763e-02,7.1940626949e-03,4.4939197600e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,9.6477162838e-01,-1.7761925847e-05,7.3705436989e-06,-9.3965309134e-06,2.5853055377e-06,1.8669681594e-05,-1.6920366761e-05,8.2313499661e-06,2.5687735615e-05,1.1041166545e-05,-3.9768901467e-01,3.9046019316e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,9.7179561853e-01,-1.7404707251e-05,6.3294460233e-06,-2.1161201857e-06,1.4603877219e-07,-2.1381474653e-05,-7.4673548625e-06,6.6282495936e-08,2.9325251489e-06,1.4524654944e-05,-4.0696382523e-01,3.9287351072e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,7.1120840311e-01,1.6867564409e-04,1.8922400195e-03,-7.1777431294e-03,3.4448930528e-03,-2.1384350955e-02,-1.7948219553e-02,8.9450711384e-03,1.9269874319e-02,2.4830779061e-02,1.2893909216e-01,4.7881834209e-02
