atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.7583609819e-01,-7.7382693999e-03,-1.7714232206e-02,6.1360429972e-03,-2.2466341034e-03,-1.5787320212e-02,2.3346342146e-02,-1.5731252730e-02,-1.1729890481e-02,4.3684896082e-03,-1.4406940341e-01,3.4161593765e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0562629700e+00,-8.3013710537e-06,-1.5209367120e-05,9.4930810519e-06,-5.9605690694e-07,-5.2858667914e-05,3.8724476326e-05,4.5161118578e-06,6.8250934419e-05,2.2545245884e-06,-3.4646499157e-01,2.2157866508e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0360245705e+00,3.0054730814e-05,-2.3398392841e-06,-9.3610742624e-06,-2.9443508538e-06,-1.1484889546e-04,-3.1401228625e-05,-1.0003160423e-04,2.0299712560e-05,5.5322821026e-06,-3.6051607132e-01,2.3292008787e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.7662881017e-01,-3.7857782096e-02,-8.3495564759e-03,4.9306008965e-02,1.4289942570e-02,4.3559953570e-02,1.1606310494e-02,-5.7583767921e-02,-4.6891536564e-02,3.4131906927e-02,1.2935522199e-01,3.0981477350e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1094174385e-01,-1.6480579972e-01,2.8935738374e-03,1.0629573464e-01,4.3832615018e-02,-2.6330076158e-02,-8.3807192743e-02,-2.0132891834e-01,-9.1766543686e-02,2.1170303226e-02,3.3177661896e-01,4.4491954148e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,3.6800843477e-01,-1.8988928795e+00,-1.4765305817e-01,5.3405952454e-01,7.6220758259e-02,1.6942505538e-01,7.5398623943e-01,1.9907267094e+00,1.2984520197e+00,-6.3018208742e-01,2.5008380413e-01,4.7520656139e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1015760899e-01,-3.3490680158e-02,1.4959789114e-03,4.7893831506e-03,1.4485874213e-02,1.4071633108e-02,-6.1486355960e-02,-7.6363896951e-03,-3.2373045105e-03,-2.2646477446e-02,1.2748068571e-01,1.6425557435e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.9548643827e-01,-1.7539603710e+00,2.2506131232e-01,-3.9750826359e-01,1.0454698466e-02,7.6265537739e-01,1.0570653677e+00,-8.5636895895e-01,-5.3771984577e-01,-1.5141881704e+00,1.1626877636e-01,5.9188377112e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.3225841522e-01,-1.4939832687e-01,4.7620553523e-02,-7.6847277582e-02,3.1890057027e-02,-4.5367289335e-02,-5.3752593696e-02,8.8358022273e-02,2.9958032072e-02,1.7503282428e-01,1.5662068129e-01,4.5965149999e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.4591220617e-01,-7.1089942940e-03,1.2562544085e-02,-2.0447550341e-02,-3.5201774444e-03,-2.7837835252e-02,-1.3696524315e-02,-1.4446172863e-02,5.8932058513e-02,3.9300236851e-02,-1.8381927162e-02,3.2987613231e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.0572239161e+00,2.1690180802e-05,3.3967378840e-05,1.8956408894e-05,-6.6661273195e-06,5.4258043747e-06,-1.2436707038e-04,5.9313602833e-05,6.7288947321e-06,1.7647642380e-05,-3.3536458015e-01,2.2327862680e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.0474431515e+00,2.3809639970e-05,-2.7605139621e-05,3.1636450331e-06,1.8472234160e-06,-1.1191413068e-04,-5.7474291680e-05,2.6480549423e-05,-3.2358551834e-05,4.0511509724e-05,-3.4656611085e-01,2.2657968104e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,5.2820861340e-01,-5.3327381611e-03,1.5311405296e-03,-8.4485113621e-03,3.9337226190e-03,-2.2575069219e-02,-2.0191023126e-02,1.0613394901e-02,1.7332930118e-02,2.4437194690e-02,1.5150703490e-01,3.3224616200e-02
