atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.5364078283e+00,-3.7413530350e+00,-4.0770441294e-02,6.1580877304e+00,3.6111807823e+00,3.6973197460e+00,-2.9685521126e+00,5.0512242317e+00,2.0301771164e+00,-3.2669897079e+00,-7.1436983347e-01,8.2630045712e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,4.4822072983e+00,-1.8566546962e-02,3.2257914543e-02,-9.8889851943e-03,1.1558231898e-02,-1.1973793060e-01,1.2032166868e-01,-6.6186778247e-02,5.6581128389e-02,7.6509200037e-02,2.9472580552e-01,1.1722727120e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,4.4834547043e+00,-1.8290484324e-02,-3.4881018102e-02,1.0980904102e-02,-1.1030666530e-02,-1.3934211433e-01,6.8018265069e-02,-9.2415079474e-02,5.2559539676e-02,5.2373807877e-02,2.8944471478e-01,1.1644917727e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.5991171598e+00,-4.4990996830e-03,-1.8185944855e-01,8.7902349234e-01,2.1836143732e-01,1.5188609064e-01,1.7979685962e-01,3.9147633314e-01,8.4817007184e-02,-3.1495731324e-02,-2.4993586540e-01,2.5068289042e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.6280875206e+00,-1.3797302544e-01,-5.2727553993e-02,1.2636247091e-02,-1.0918295383e-01,4.7256594896e-01,3.0549126863e-01,-1.2548349798e-01,-2.8205803037e-01,1.4794768393e-01,-1.5683822334e-01,1.3616703451e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.6101188660e+00,-1.6446347535e-01,-4.9873132259e-02,-5.4350189865e-02,-7.9555697739e-02,3.7829196453e-01,3.5026070476e-01,-1.8270918727e-01,-1.0323413461e-01,2.2183974087e-01,-1.9415831566e-01,2.3722998798e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.5868614912e+00,-1.1602769047e-01,2.6128556579e-02,-1.0987227783e-02,4.2461585253e-02,2.4229739606e-01,1.6237805784e-01,1.4264522120e-02,8.2009606063e-02,2.5421279669e-01,-4.2090654373e-01,2.1935378015e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.5893182755e+00,-1.3687200844e-01,-1.0478368960e-02,3.1341884285e-02,-3.5632424057e-02,2.7545589209e-01,3.9363279939e-01,-9.5983624458e-02,1.4922329783e-01,8.2270279527e-02,-3.8165926933e-01,2.4994204938e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.5936950445e+00,-1.3202129304e-01,1.2101966888e-02,-4.2168922722e-02,-8.8527984917e-04,3.2177075744e-01,4.1200041771e-01,-1.5495789051e-01,1.7833590508e-01,8.2686126232e-02,-3.8543093204e-01,3.2272446156e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.5765352249e+00,4.1418887675e-02,3.0313888192e-01,-7.1565276384e-01,3.0302050710e-01,1.8668244779e-01,5.4274298251e-02,2.1916808560e-02,1.0715290904e-02,-2.0365205407e-01,-4.4628039002e-01,2.4589169025e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,4.4855690002e+00,-2.3364346474e-02,-6.2560900114e-03,8.4286620840e-03,-4.3270331807e-03,-4.8880930990e-02,-1.6176237166e-01,7.3747575283e-02,2.7713758871e-02,6.0924056917e-02,3.0874991417e-01,1.1832380295e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,4.4851517677e+00,-1.8581598997e-02,-9.0645048767e-03,-3.7718394306e-03,1.5613902360e-03,-1.0637676716e-01,-1.3800260425e-01,5.9903588146e-02,4.1216285899e-03,7.1808800101e-02,3.0050784349e-01,1.1695223302e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-1.5728288889e+00,-3.8670327663e+00,3.5649220943e+00,-4.9643263817e+00,3.6137092113e+00,3.2921385765e+00,3.9662990570e+00,-9.4330430031e-01,-4.1010990143e+00,-4.4660038948e+00,-4.1436406970e-01,1.8968185782e-01
