atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.2344753742e-01,-1.4050446451e-02,-1.7094434006e-03,-2.5035247672e-03,-3.5047784331e-04,-1.4240663499e-02,1.0664057918e-02,-3.8769397885e-02,-1.6702828929e-02,2.5568494573e-02,5.3181487322e-01,1.8132520840e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,6.0817056894e-01,-3.3929102938e-04,6.2527149566e-05,1.4042269868e-05,2.3858099667e-05,3.0341523234e-04,-7.6526042540e-04,-9.2329733889e-05,-2.0891585154e-04,-3.5621557618e-04,6.1729031801e-01,1.7071017995e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,6.1112117767e-01,-7.1131152799e-04,-2.6591238566e-04,1.0227033636e-04,-8.9506851509e-05,1.0667102179e-03,-1.3920804486e-03,6.4096285496e-04,-3.5993443453e-04,-8.1046129344e-04,6.0583668947e-01,1.7220167443e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-3.0718175888e+01,-3.2925829887e+00,-8.5570037365e-02,8.4274786711e-01,4.2371025681e-01,-3.0676189065e-01,2.1213042736e+00,7.0670971870e+00,3.2145195007e+00,-1.6594746113e+00,-4.6476268768e-01,-5.0905728340e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.5630608797e+00,-4.5720955729e-01,-1.4894423075e-02,6.5445698798e-02,-8.9902579784e-03,-5.0199083984e-02,-3.8938078284e-01,-9.8462688923e-01,-5.9077626467e-01,2.9006367922e-01,-3.1701105833e-01,5.6771416217e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.3429735899e+00,-8.6933821440e-02,3.5467289388e-02,2.9806846753e-02,-1.1881637387e-02,-1.2860079110e-01,1.0675930977e-01,5.1210761070e-02,5.0926815718e-02,-4.3564075604e-03,-2.6796334982e-01,2.7129033580e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.4346237183e+00,-5.1244478673e-02,-6.6505125724e-03,-2.6170290075e-03,-1.9803525880e-02,1.0392717272e-01,-1.2046168745e-01,-3.1052788720e-02,-1.1972611770e-02,-3.9770863950e-02,-3.5928097367e-01,2.1565886214e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.4567211866e+00,-3.7029657513e-02,-1.0770716704e-02,-2.5174364448e-02,-8.4797702730e-03,-4.4287797064e-02,3.9676159620e-02,4.3066117913e-02,1.5131790936e-01,1.5712419525e-02,-4.0170720220e-01,2.7680864558e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.0693769455e+00,-3.3719211817e-01,1.5516883694e-02,-5.5713903159e-02,-8.6097661406e-03,-1.6145011783e-01,-2.8202271461e-01,3.5423964262e-01,6.4974203706e-02,6.8252515793e-01,-4.6076223254e-01,5.4380375892e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.4534549713e+01,-3.7917799950e+00,5.8402353525e-01,-9.1144454479e-01,2.4968163669e-01,1.9368011951e+00,2.5445435047e+00,-2.6648852825e+00,-1.0442143679e+00,-6.0916752815e+00,-5.3247749805e-01,-5.2089434862e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,6.0756164789e-01,-1.0191537440e-03,2.2583603277e-04,1.1300624465e-04,1.3068591215e-05,4.2907276656e-04,1.9668615423e-03,-3.1191980815e-04,-3.7699181121e-04,-3.8372079143e-04,6.2388455868e-01,1.7501480877e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,6.1001062393e-01,-5.8970093960e-04,-1.3042063802e-04,-9.3519542133e-05,1.3717578258e-04,7.8976590885e-04,1.1847412679e-03,-6.2766717747e-04,-3.5164899600e-05,2.7555420274e-06,6.1889874935e-01,1.7469687387e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,6.1648011208e-01,-1.5820462257e-02,-5.2283750847e-04,2.0842645317e-03,1.6299908748e-03,-1.7242165282e-02,-1.5613168478e-02,2.3861585651e-03,2.8526909649e-02,3.3331099898e-02,7.4494153261e-01,1.8403489143e-02
